id,date,class,sentiment,text
303,2016-04-21T17:00:00,decrease,Positive,WHAT Did I read Prince dead Nosmh Let check Google
304,2016-04-21T17:00:00,decrease,Positive,look google Quite boyo
305,2016-04-21T17:00:00,decrease,Negative,google told main account accounts recovery email SOMEONE HAS YOUR PASSWORDcalm google
306,2016-04-21T17:00:00,decrease,Negative,google tbh
307,2016-04-21T17:00:00,decrease,Positive,Does count menswear research I repeatedly google pictures Harry Styles fancy printed shirt Yes yes
308,2016-04-21T17:00:00,decrease,Negative,Shout google didnt fail 🙌🏽
309,2016-04-21T17:00:00,decrease,Positive,Okay everyones Subscription Feed fuckod mine Its recommending people subscribe Fuck sakes Google
310,2016-04-21T17:00:00,decrease,Positive,go look Twitter google
311,2016-04-21T17:00:00,decrease,Positive,RT got Nexus5x battery depletion alarming Will Android N help Or I need cycle batter…
312,2016-04-21T17:00:00,decrease,Negative,Google saying death Princes property I seen anything confirming
313,2016-04-21T17:00:00,decrease,Positive,Purchase Kid Demigod Feat Ciara Tinashe Google Play KidDemigod
314,2016-04-21T17:00:00,decrease,Positive,The fact Google modifies thirdparty content unilaterally troubling
315,2016-04-21T17:00:00,decrease,Positive,XD yesGoogle
316,2016-04-21T17:00:00,decrease,Positive,Decent calendar Sunrise linking Wunderlist Works Google apps better Outlook migrated Office365
317,2016-04-21T17:00:00,decrease,Positive,Yup Nigela Lawson good recipe Ive made bunch times Just Google recipe Crunchies check girl
318,2016-04-21T17:00:00,decrease,Positive,hi Joey If Google darts suppliers Netherlands find one pretty easily
319,2016-04-21T17:00:00,decrease,Negative,takes second verify argument google ’ pretty sure know ’ talking ’ wan na get dragged
320,2016-04-21T17:00:00,decrease,Positive,EU case Google shows contrast US
321,2016-04-21T17:00:00,decrease,Positive,You know youve long day youre typing Google git status
322,2016-04-21T17:00:00,decrease,Positive,hhh one made google comment I hope changes tune Its public owned company bind 2
323,2016-04-21T17:00:00,decrease,Positive,RT پخوا open google translate assistant 😂😉
324,2016-04-21T17:00:00,decrease,Positive,RT If type 52376552 5198303 Google Maps see allegedly two guys dragging dead body lak…
325,2016-04-21T17:00:00,decrease,Positive,Busy day week flown Time beer sit write ie Google quiz hometown Farnham weekend Beerex40
326,2016-04-21T17:00:00,decrease,Negative,Just google man internet including serious sport websites
327,2016-04-21T17:00:00,decrease,Negative,Although Google glitching I might call day We shall see
328,2016-04-21T17:00:00,decrease,Positive,RT Attending SCCUL Google Business Seminar NUIG …
329,2016-04-21T17:00:00,decrease,Negative,RT I hope Google uses algorithm encrypt email pocket tie knots headphones
330,2016-04-21T17:00:00,decrease,Negative,Google Fiber awesome Til doesnt reach bedroom I slack work home properly
331,2016-04-21T17:00:00,decrease,Negative,checks google
332,2016-04-21T17:00:00,decrease,Negative,Nevernever NEVER going internet Google
333,2016-04-21T17:00:00,decrease,Negative,got Nexus5x battery depletion alarming Will Android N help Or I need cycle battery times
334,2016-04-21T17:00:00,decrease,Positive,Is Mommy groups new thing I google😂😂😂😂😂😂😂😂😂😂😂 TGTM
335,2016-04-21T17:00:00,decrease,Negative,Google says Earth Day stop killing endangered animals Please
336,2016-04-21T17:00:00,decrease,Negative,RT I hope Google uses algorithm encrypt email pocket tie knots headphones
337,2016-04-21T17:00:00,decrease,Positive,owned Jeff smith known woo nut promotes movies books site Google
338,2016-04-21T17:00:00,decrease,Negative,google prince isnt much weird says death party
339,2016-04-21T17:00:00,decrease,Negative,Also tf fault dont know google fb password
340,2016-04-21T17:00:00,decrease,Negative,check google son aint dead
341,2016-04-21T17:00:00,decrease,Positive,Attending SCCUL Google Business Seminar NUIG
342,2016-04-21T17:00:00,decrease,Negative,RT Does anyone know lackadaisical means Im lazy google
343,2016-04-21T17:00:00,decrease,Positive,yeah cause Google place
344,2016-04-21T17:00:00,decrease,Positive,Google friend
345,2016-04-21T17:00:00,decrease,Positive,yeah I Google
346,2016-04-21T17:00:00,decrease,Positive,RT You know people say Google When ask us please thanksforthegreatreviews
347,2016-04-21T17:00:00,decrease,Negative,Where yall see info I Googled didnt say Prince died
348,2016-04-21T17:00:00,decrease,Positive,Thank google maps grab taxi kay nabuhi mi sa cebu 😄
349,2016-04-21T17:00:00,decrease,Positive,پخوا open google translate assistant 😂😉
350,2016-04-21T17:00:00,decrease,Positive,RT dont know eatbuy googleyoutube vegan shopping lists favorite meal turned vegan soo many recourse…
351,2016-04-21T17:00:00,decrease,Positive,RT Google analytics FREE College students everywhere rejoice PREL3320
352,2016-04-21T17:00:00,decrease,Positive,Google Shit might legit AG
353,2016-04-21T17:00:00,decrease,Positive,RT Apple “ air ” Google “ earth ” Amazon “ fire ” Microsoft needs make something called “ water ”
354,2016-04-21T17:00:00,decrease,Positive,haha sorry Did Yelp Or google
355,2016-04-21T17:00:00,decrease,Negative,Someone wrote lol study guide Google doc I understand
356,2016-04-21T17:00:00,decrease,Positive,You know good night Google Map morning find
357,2016-04-21T17:00:00,decrease,Negative,RT I hope Google uses algorithm encrypt email pocket tie knots headphones
358,2016-04-21T17:00:00,decrease,Negative,RT I hope Google uses algorithm encrypt email pocket tie knots headphones
359,2016-04-21T17:00:00,decrease,Positive,RT dont know eatbuy googleyoutube vegan shopping lists favorite meal turned vegan soo many recourse…
360,2016-04-21T17:00:00,decrease,Positive,google done WHAT HAVE YOU DONE
361,2016-04-21T17:00:00,decrease,Positive,CHECK GOOGLE lmao
362,2016-04-21T17:00:00,decrease,Positive,Did know 3 billion Google searches day Let us help site get found
363,2016-04-21T17:00:00,decrease,Positive,Stories Google taken maybe theres hope
364,2016-04-21T17:00:00,decrease,Negative,RT Really wonder much money Apple andor Google paying ignore 270 million W10 users …
365,2016-04-21T17:00:00,decrease,Positive,Setting4Success Heres much Google spending big moonshot projects GOOG GOOGL News smallbusiness entrepreneur
366,2016-04-21T17:00:00,decrease,Negative,Twitter stay killing somebody lollet google shit
367,2016-04-21T17:00:00,decrease,Positive,Interestingly google prince dead get hits TMZ marked 2 days ago
368,2016-04-21T17:00:00,decrease,Negative,DonegalDGICB rallies 2ndQ beat Stocks
369,2016-04-21T17:00:00,decrease,Negative,RT I want tweet RIP Prince I need google sources
370,2016-04-21T17:00:00,decrease,Negative,Google says someone died studios He ’ well day though
371,2016-04-21T17:00:00,decrease,Positive,Wracanal10 Download Google App Descarga Google App
372,2016-04-21T17:00:00,decrease,Positive,A4 Google form college signing photos Coaches provide pic career stats etc Goal consistency MOSPRAChat
373,2016-04-21T17:00:00,decrease,Positive,dont know eatbuy googleyoutube vegan shopping lists favorite meal turned vegan soo many recourses pop
374,2016-04-21T17:00:00,decrease,Negative,real Cause literally I even tried google search cause I cant post BDO wo credit
375,2016-04-21T17:00:00,decrease,Positive,Somewhere golf editor trawling Google looking Prince angle throw chum trending waters
376,2016-04-21T17:00:00,decrease,Negative,I want tweet RIP Prince I need google sources
377,2016-04-21T17:00:00,decrease,Positive,RT 6 Like amp retweet chance win 50 iTunes Google play card I pick 2 winners April 26th These th…
378,2016-04-21T17:00:00,decrease,Positive,Google master race cee300
379,2016-04-21T17:00:00,decrease,Negative,RT I hope Google uses algorithm encrypt email pocket tie knots headphones
380,2016-04-21T17:00:00,decrease,Positive,google 😪
381,2016-04-21T17:00:00,decrease,Positive,jes Stulta Google Translate
382,2016-04-21T17:00:00,decrease,Positive,Is manor Billy
383,2016-04-21T17:00:00,decrease,Negative,shes gone google doc mean shes way ignoring
384,2016-04-21T17:00:00,decrease,Negative,Isnt olestra oil made diesel fuel leak butt Google Glass way worse hey free diesel fuel
385,2016-04-21T17:00:00,decrease,Positive,Google analytics FREE College students everywhere rejoice PREL3320
386,2016-04-21T17:00:00,decrease,Positive,Searching Myself On Google
387,2016-04-21T17:00:00,decrease,Positive,Google Indias attractive employer Survey
388,2016-04-21T17:00:00,decrease,Negative,RT Libra hate cant find answer question Google
389,2016-04-21T17:00:00,decrease,Negative,Yes potbelly amp I love Im scared google owner though
390,2016-04-21T17:00:00,decrease,Positive,hahahaha think ever favourite google find
391,2016-04-21T17:00:00,decrease,Positive,Google Inbox looks amazing iOS
392,2016-04-21T17:00:00,decrease,Positive,Now stories taken Google perhaps report simply wrong
393,2016-04-21T17:00:00,decrease,Positive,meant nicknames channels realised afterward must theyre linked Google accounts
394,2016-04-21T17:00:00,decrease,Positive,Hey Nice transilation believe google u
395,2016-04-21T17:00:00,decrease,Negative,My head spinning nose hurting Curse Google Cardboard
396,2016-04-21T17:00:00,decrease,Positive,I keep refreshing google search everything keeps linking back tmz report Im still waiting
397,2016-04-21T17:00:00,decrease,Positive,A10 Everyone google Cooperation Makes It Happen listen work today EveryDayCare
398,2016-04-21T17:00:00,decrease,Positive,Google Bhagwat Gita help
399,2016-04-21T17:00:00,decrease,Positive,much explain u google u want
400,2015-12-29T17:00:00,decrease,Positive,got link Maybe google youll find something xx
401,2015-12-29T17:00:00,decrease,Negative,He search googlewhtv He type taehyung derp maybe derp pict appears rm thought taeh Oh god Calm
402,2015-12-29T17:00:00,decrease,Positive,I may subscribe escape endless ads Google Music gross ENOUGH
403,2015-12-29T17:00:00,decrease,Negative,u upload clips google drive u delete ur computer stay drive
404,2015-12-29T17:00:00,decrease,Positive,RT Juniper Research ranked top 5 promising players driverless cars 1 Google 2 Volvo 3 Daimler 4Tesla 5 Appl…
405,2015-12-29T17:00:00,decrease,Positive,Hands google pictures herbs dont know bunch leaves buy
406,2015-12-29T17:00:00,decrease,Positive,yes I fucking know songs added library I clicked add library Get useless message
407,2015-12-29T17:00:00,decrease,Positive,RT ◙◙◙ CARTE GOOGLE PLAY DE 15 EUROS A WIN ◙◙◙ FIN AU 50 RT Follow page
408,2015-12-29T17:00:00,decrease,Negative,First string regulation errors mined coupled google adwords bpqWAC
409,2015-12-29T17:00:00,decrease,Negative,happen I showed front HQ sign Lift Tech Sanctions Sudan Is going make Any difference
410,2015-12-29T17:00:00,decrease,Positive,The CPC NOT PCs R Reformers Google David Orchard 4 story lies amp betrayal MacKay amp Harper cdnpoli
411,2015-12-29T17:00:00,decrease,Negative,RT Its mistake He thought V bcuz google V derp photosthat photo came n think funny Why b…
412,2015-12-29T17:00:00,decrease,Positive,RT ◙◙◙ CARTE GOOGLE PLAY DE 15 EUROS A WIN ◙◙◙ FIN AU 50 RT Follow page
413,2015-12-29T17:00:00,decrease,Positive,Mhm Google PONPONPON That always gets ya laid mindfuck
414,2015-12-29T17:00:00,decrease,Negative,Google search adult No results found
415,2015-12-29T17:00:00,decrease,Positive,The free Google one bad
416,2015-12-29T17:00:00,decrease,Positive,RT Juniper Research ranked top 5 promising players driverless cars 1 Google 2 Volvo 3 Daimler 4Tesla 5 Appl…
417,2015-12-29T17:00:00,decrease,Negative,hey man played song NTS called program eye google gives results laser eye treatment programs
418,2015-12-29T17:00:00,decrease,Positive,If search elgooG Google take Google website completely backwards
419,2015-12-29T17:00:00,decrease,Positive,Google stream thing Twitter Thats I I go holiday Europe
420,2015-12-29T17:00:00,decrease,Negative,say friend broke google ajuda
421,2015-12-29T17:00:00,decrease,Positive,probably looked kim taehyung memes found pic sometimes google pics idols looking another
422,2015-12-29T17:00:00,decrease,Positive,WHA IT ISI THOUHHT I JUST GOT IT OFF GOOGLE OR SOME SHIT DUDE YOUR DESIGNS ARE KYOOT
423,2015-12-29T17:00:00,decrease,Positive,RT If search banality evil Google take straight Facebook
424,2015-12-29T17:00:00,decrease,Positive,exactly These pics already google whole world see
425,2015-12-29T17:00:00,decrease,Positive,glad yall liked old blog post
426,2015-12-29T17:00:00,decrease,Negative,Am expecting demands US companies Google Amazon amp Starbucks pay UK floods er someone lets pick
427,2015-12-29T17:00:00,decrease,Negative,small business im disappointed twitter ads policy strange compared facebook google
428,2015-12-29T17:00:00,decrease,Negative,Google Adsense joke cant I even access site Then I fill form troubleshoot ask log Idiots
429,2015-12-29T17:00:00,decrease,Negative,marik puke OH THS ISNT GOOGLE DOT COM
430,2015-12-29T17:00:00,decrease,Positive,spot drawer header Google apps
431,2015-12-29T17:00:00,decrease,Positive,These hoes Google numbers niggas better check
432,2015-12-29T17:00:00,decrease,Positive,Yo Google dropping new Google Glass please release sweet Project Ara goodness 2016
433,2015-12-29T17:00:00,decrease,Positive,mindfucked work talking bout google voice wow
434,2015-12-29T17:00:00,decrease,Positive,RT If search banality evil Google take straight Facebook
435,2015-12-29T17:00:00,decrease,Negative,Google Maps pretty bad scheduling routes I drive part way use public transportation rest
436,2015-12-29T17:00:00,decrease,Negative,I Google But would happen whole foods
437,2015-12-29T17:00:00,decrease,Positive,Informational messages action I performed block UI elements helpful MaterialDesign
438,2015-12-29T17:00:00,decrease,Positive,RT My definition deep web page two Google
439,2015-12-29T17:00:00,decrease,Positive,Google caffeinehigh coronach move lane regard seo PUu
440,2015-12-29T17:00:00,decrease,Positive,I searched Google poet I dont even think exists
441,2015-12-29T17:00:00,decrease,Positive,searching Allan Miller google
442,2015-12-29T17:00:00,decrease,Positive,RT CumDuze Drops OTE app If dont I suggest download Google Play Store
443,2015-12-29T17:00:00,decrease,Positive,love Google casting wish Amazon music would play nicely
444,2015-12-29T17:00:00,decrease,Positive,RT More 80 American web users age 18 45 say “ google ” mean “ search online—almost 2 say “ ask Je…
445,2015-12-29T17:00:00,decrease,Negative,Most People would buy dictionary cuz wont able access Google IfThereWasNoInternetSL
446,2015-12-29T17:00:00,decrease,Negative,bad emotions greys anatomy google shit find truth I stop crying
447,2015-12-29T17:00:00,decrease,Positive,Speak Google search ask angry dragon Lmao xokgoogle funny
448,2015-12-29T17:00:00,decrease,Positive,Google use 8888 DNS 888 already taken Ceefax
449,2015-12-29T17:00:00,decrease,Positive,The fact I switch Inbox standard send email group Suboptimal
450,2015-12-29T17:00:00,decrease,Positive,Google filtering name I longer use google
451,2015-12-29T17:00:00,decrease,Negative,RT Its mistake He thought V bcuz google V derp photosthat photo came n think funny Why b…
452,2015-12-29T17:00:00,decrease,Negative,RT Google fur y3 wo chrome
453,2015-12-29T17:00:00,decrease,Positive,RT SHAHRUKHKHAN Is The Only Actor In The World Who Got Direct Invitation From Google And Twitter Headquarters SRK17MILLION
454,2015-12-29T17:00:00,decrease,Positive,Working getting Neonifur tunes Spotify Google Music Amazon Should serve decent prerequisite taking world
455,2015-12-29T17:00:00,decrease,Positive,google twitter search
456,2015-12-29T17:00:00,decrease,Negative,yeah tiny font problemgoogle translate like nigga thats scribly line da fuk u want
457,2015-12-29T17:00:00,decrease,Positive,google play card
458,2015-12-29T17:00:00,decrease,Negative,arent already google whole world see
459,2015-12-29T17:00:00,decrease,Negative,u search quick cracked key Google work
460,2015-12-29T17:00:00,decrease,Positive,OK In 2016 SEO PIG PIG Pleasing Intrusive Google vcbuzz
461,2015-12-29T17:00:00,decrease,Negative,RT Its mistake He thought V bcuz google V derp photosthat photo came n think funny Why b…
462,2015-12-29T17:00:00,decrease,Positive,Online classes might enough works Even us professionals mostly wing google lot
463,2015-12-29T17:00:00,decrease,Positive,I agree Yes I google mediocre meant
464,2015-12-29T17:00:00,decrease,Positive,RT ◙◙◙ CARTE GOOGLE PLAY DE 15 EUROS A WIN ◙◙◙ FIN AU 50 RT Follow page
465,2015-12-29T17:00:00,decrease,Positive,search kt google
466,2015-12-29T17:00:00,decrease,Positive,machete dont google
467,2015-12-29T17:00:00,decrease,Positive,Got ta get new Google Glass Enterprise available consumers Im still getting google glass explorer edition 🔥⚡️🔥⚡️🔥
468,2015-12-29T17:00:00,decrease,Negative,go google play store type lastlesson daily dose self motivation
469,2015-12-29T17:00:00,decrease,Negative,google search problematic
470,2015-12-29T17:00:00,decrease,Negative,idol wants pics like lol whats deal deleting pic google kai derp face find
471,2015-12-29T17:00:00,decrease,Positive,law forcing video caselaw says comes anyway woulda changed 111 google mixon stice end october youll see stories
472,2015-12-29T17:00:00,decrease,Positive,pergi jee kat google n log
473,2015-12-29T17:00:00,decrease,Positive,Workers 711 read tat thats Indian indeed means I trusted google translate
474,2015-12-29T17:00:00,decrease,Positive,Id like thank God Google well comedic gold
475,2015-12-29T17:00:00,decrease,Negative,RT Its mistake He thought V bcuz google V derp photosthat photo came n think funny Why b…
476,2015-12-29T17:00:00,decrease,Positive,Using word Google searches includes synonyms word search
477,2015-12-29T17:00:00,decrease,Positive,Using word Google searches includes synonyms word search
478,2015-12-29T17:00:00,decrease,Positive,Using word Google searches includes synonyms word search
479,2015-12-29T17:00:00,decrease,Negative,I going Google something I sat totally forgotIm senile
480,2015-12-29T17:00:00,decrease,Positive,I gotten single google play credit holiday please let get one birthday let birthday wish come true
481,2015-12-29T17:00:00,decrease,Negative,google really wants something india get google fiber indiaIndian isp major hindrance indias progress
482,2015-12-29T17:00:00,decrease,Positive,Google stopped selling first Glass edition January 2015
483,2015-12-29T17:00:00,decrease,Negative,I need way vent anger isnt punching source face google tells lead prison time
484,2015-12-29T17:00:00,decrease,Positive,Being old google emojis snapchat mean 🙈
485,2015-12-29T17:00:00,decrease,Positive,CATFISH Google Image pics hahaha
486,2015-12-29T17:00:00,decrease,Negative,SFs min wage 1225 still enough pay rent people working Google 13 roommates
487,2015-12-29T17:00:00,decrease,Negative,Your homepage blocked firefox google search Malware Warning Please check
488,2015-12-29T17:00:00,decrease,Positive,All facts amp achievement TVXQ recorded google please research want insult tvxq It makes u sounds dumb
489,2015-12-29T17:00:00,decrease,Positive,I google paak saaf stuff
490,2015-12-29T17:00:00,decrease,Positive,RT If search banality evil Google take straight Facebook
491,2015-12-29T17:00:00,decrease,Negative,Just google rotogrinders bankroll tracker upload history file DKampFD
492,2015-12-29T17:00:00,decrease,Positive,google shit dude You get absolutely trashy shit
493,2015-12-29T17:00:00,decrease,Positive,I KNOW NOW I WAN NA WATCH THAT MOVIE BUT I CANT REMEMBER THE NAME I THINK ILL GOOGLE IT LATERAKSGAJAHS
494,2015-12-29T17:00:00,decrease,Positive,Tweety SEO Chennai Google Maps Rolls Out Upgrades For iOS Gas Prices Busy Times Offline Navigation Search Engine Land Google Maps
495,2015-12-29T17:00:00,decrease,Positive,RT ◙◙◙ CARTE GOOGLE PLAY DE 15 EUROS A WIN ◙◙◙ FIN AU 50 RT Follow page
496,2015-12-29T17:00:00,decrease,Negative,If search banality evil Google take straight Facebook
497,2015-12-29T17:00:00,decrease,Negative,There problem Google The data came back Google goobered XMLERRNAMEREQUIRED l
498,2015-12-29T17:00:00,decrease,Positive,More 80 American web users age 18 45 say “ google ” mean “ search online—almost 2 say “ ask Jeeves ”
499,2015-12-29T17:00:00,decrease,Positive,RT The first television show use “ Google ” verb “ Buffy Vampire Slayer ”
500,2016-02-02T17:00:00,decrease,Positive,RT I dont need googleMy mum knows everything
501,2016-02-02T17:00:00,decrease,Positive,I think shoes quite word youre looking Shoes feet ahadhdhia according Google translateBrennon
502,2016-02-02T17:00:00,decrease,Positive,Thanks Ill check Google Jimmy Savile check VaultCo website links stories
503,2016-02-02T17:00:00,decrease,Positive,c quoi Google map
504,2016-02-02T17:00:00,decrease,Positive,Thanks Google
505,2016-02-02T17:00:00,decrease,Positive,RT By end today Alphabet google valued 550bn ahead Apples 540bn making valuable company …
506,2016-02-02T17:00:00,decrease,Positive,Could google 🤔
507,2016-02-02T17:00:00,decrease,Positive,RT Place ads users see PPC google
508,2016-02-02T17:00:00,decrease,Positive,sent email backwe chat nearly time today GoogleSkype open Call anytime
509,2016-02-02T17:00:00,decrease,Positive,Why hipster turn AdBlock GoogleThey prefer organic search results TerribleJokeTuesday
510,2016-02-02T17:00:00,decrease,Positive,want google maps proof arrive😊😂😂😂😂
511,2016-02-02T17:00:00,decrease,Negative,Confession Sometimes slow meetings Google hangouts I put dramatic music quietly headphones feels like something…
512,2016-02-02T17:00:00,decrease,Positive,Google passed apple become valuable company world 👏👏
513,2016-02-02T17:00:00,decrease,Positive,Its like dude isnt 70s A quick google search know otherwise
514,2016-02-02T17:00:00,decrease,Negative,Probably The Microsoft tax known Google tax Facebook tax
515,2016-02-02T17:00:00,decrease,Negative,Im never disappointed acronym cause Google
516,2016-02-02T17:00:00,decrease,Positive,RT takes second verify argument google ’ pretty sure know ’ talking ’ wann…
517,2016-02-02T17:00:00,decrease,Negative,Google Map comes locationbased voice accent USA Please turn left Australia Turn left mate India Left le chutiye left
518,2016-02-02T17:00:00,decrease,Positive,My teacher looking bond certificates Google images projector bondage porn pictures popped LOL
519,2016-02-02T17:00:00,decrease,Negative,I analysis someones work Geez google doesnt even know Im supposed
520,2016-02-02T17:00:00,decrease,Positive,RT Tolerably clear Google UKs accounts two separate types underpayment UK corporation tax
521,2016-02-02T17:00:00,decrease,Positive,Go Google
522,2016-02-02T17:00:00,decrease,Positive,But againGoogle celebrates
523,2016-02-02T17:00:00,decrease,Positive,RT google jodilyons1 No problem Jodi Glad resolved
524,2016-02-02T17:00:00,decrease,Positive,okay google
525,2016-02-02T17:00:00,decrease,Positive,This includes Google Search YouTube Gmail part GDN GDN large 2
526,2016-02-02T17:00:00,decrease,Positive,Hey Nils Customer Match available properties users signed Google account 1
527,2016-02-02T17:00:00,decrease,Positive,google brb
528,2016-02-02T17:00:00,decrease,Positive,yes Google like crack Lol
529,2016-02-02T17:00:00,decrease,Positive,hehe google translate I wrote least got battry motorcycle home rest bike missin p
530,2016-02-02T17:00:00,decrease,Positive,There levels literate Google Know better use algorithm radically enhance learning potential ettsummit
531,2016-02-02T17:00:00,decrease,Positive,Let google south Randburg quickly amp Ill send pic I
532,2016-02-02T17:00:00,decrease,Positive,RT We redefine means literate Are teaching kids use Google Google works …
533,2016-02-02T17:00:00,decrease,Negative,And What say Dangit I got ta google
534,2016-02-02T17:00:00,decrease,Positive,Hi contact regarding signup Google Apps Partner Programme As signed 2013 cant proceed
535,2016-02-02T17:00:00,decrease,Negative,RT Google Translator sucks So embarrassing I asked sweet elderly man Taiwan bus runs asshole I …
536,2016-02-02T17:00:00,decrease,Positive,wow officially passed Apple market cap Google stocks
537,2016-02-02T17:00:00,decrease,Positive,RT Google parent company Alphabet worth 568bn £5m according HMRC estimates
538,2016-02-02T17:00:00,decrease,Negative,typed wrong app isnt google
539,2016-02-02T17:00:00,decrease,Positive,download google play music iPhone You Thats I listen music free
540,2016-02-02T17:00:00,decrease,Positive,busca en Google
541,2016-02-02T17:00:00,decrease,Negative,RT When u aint got 1 u r thinking shopping like u would w burning hole ur pocket No1 gon na google candidate…
542,2016-02-02T17:00:00,decrease,Positive,RT Tolerably clear Google UKs accounts two separate types underpayment UK corporation tax
543,2016-02-02T17:00:00,decrease,Positive,Your Tuesday Briefing Ted Cruz Google Bill Cosby Here ’ need know start day
544,2016-02-02T17:00:00,decrease,Positive,problem Google play servers us I get error tunnelbear I try buy newest mag
545,2016-02-02T17:00:00,decrease,Positive,RT BOBMarkets Alphabet Googles parent set pass Apple valuable company world Tuesday wi…
546,2016-02-02T17:00:00,decrease,Positive,RT Google SNP try Labour LibDems areNow Tories Or Conservatives areWhat wee tax bill gets…
547,2016-02-02T17:00:00,decrease,Negative,Im going google search whats called Gobblers Knob Thats curiousif inappropriate sites come Im responsible
548,2016-02-02T17:00:00,decrease,Negative,Can one make BillMurray Keyboard emoji makeithappen
549,2016-02-02T17:00:00,decrease,Positive,RT That internet explorer type feeling friends ask set google chromes firefoxes frie…
550,2016-02-02T17:00:00,decrease,Negative,France vows tax Google UK Finance minister Michel Sapin says French tax authorities negotiate tech giant
551,2016-02-02T17:00:00,decrease,Positive,Do ever feel like youre betraying Bing typing Google
552,2016-02-02T17:00:00,decrease,Positive,If google maps calls office one time 😊🙃🤗🔪🔪🔪🔪
553,2016-02-02T17:00:00,decrease,Positive,RT Hey DNS servers hence people issues fix BTW logon using google DNS…
554,2016-02-02T17:00:00,decrease,Positive,RT By way I drew todays Google Doodle I shared I think folks assuming Im sharing appreciation Ju…
555,2016-02-02T17:00:00,decrease,Negative,upload file twitter video A lot less suspect random Google Drive link D
556,2016-02-02T17:00:00,decrease,Negative,google couldve maybe picked better name 5G drone internet program SkyBender
557,2016-02-02T17:00:00,decrease,Negative,trying MWE I cant find google docs anywhere
558,2016-02-02T17:00:00,decrease,Positive,okay Ich Google mal 😄
559,2016-02-02T17:00:00,decrease,Positive,Hey Twitter whats best Google Cardboard iPhone 6Plus VR GoogleCardboard
560,2016-02-02T17:00:00,decrease,Positive,beer street journal post since removed google got played lot
561,2016-02-02T17:00:00,decrease,Positive,RT Google Aquarius decans traits Aquas different
562,2016-02-02T17:00:00,decrease,Positive,She nominated 19 times 3 Google isnt porn fucking window lickers
563,2016-02-02T17:00:00,decrease,Positive,lets check googlebing yahoo
564,2016-02-02T17:00:00,decrease,Negative,Follow gauges Talking specialist Google research never hurts
565,2016-02-02T17:00:00,decrease,Positive,RT We redefine means literate Are teaching kids use Google Google works …
566,2016-02-02T17:00:00,decrease,Negative,1 things annoys social media loss organic convos If I ask someone I dont want hear Google 😒
567,2016-02-02T17:00:00,decrease,Positive,RT By end today Alphabet google valued 550bn ahead Apples 540bn making valuable company …
568,2016-02-02T17:00:00,decrease,Positive,We redefine means literate Are teaching kids use Google Google works ettsummit
569,2016-02-02T17:00:00,decrease,Negative,Alphabet advertising business 2015 operating earnings 28 billion compared moonshots operating loss 31 billion google
570,2016-02-02T17:00:00,decrease,Negative,Looks like I wont reinstalling Google Chrome It idea uninstall first place ha ha ha
571,2016-02-02T17:00:00,decrease,Positive,I dont know company puzzled 1 Google search later yeah I totally get
572,2016-02-02T17:00:00,decrease,Positive,Ahh thank God google
573,2016-02-02T17:00:00,decrease,Negative,Ive wanting google since beginning But Ive refrained
574,2016-02-02T17:00:00,decrease,Positive,Finna Google origin ubiquitous head nod BlackHistoryMonth
575,2016-02-02T17:00:00,decrease,Negative,trying get platform Google sheets Doc drop menu driving change people see
576,2016-02-02T17:00:00,decrease,Negative,I idea one Ill google plex nowah hang Damn BT 😂
577,2016-02-02T17:00:00,decrease,Negative,drop classes except algebra still pass daily google search
578,2016-02-02T17:00:00,decrease,Positive,RT Anyone want fun Try typing Tory politician name Google search Negative suggestions removed Then try Labour poli…
579,2016-02-02T17:00:00,decrease,Negative,google translate doesnt work well ☹
580,2016-02-02T17:00:00,decrease,Positive,ahhhhh language Google help xD
581,2016-02-02T17:00:00,decrease,Positive,That definitely great perk Do change Google hangout meeting
582,2016-02-02T17:00:00,decrease,Positive,RT More tax talk google news today More changes coming April ensure know stand …
583,2016-02-02T17:00:00,decrease,Positive,I google watch whatever comes 😁
584,2016-02-02T17:00:00,decrease,Positive,We Skype Google hangout together
585,2016-02-02T17:00:00,decrease,Negative,imagine total meltdown Google paid £1Billion tax per yr UK charged everyone £10 month subscription
586,2016-02-02T17:00:00,decrease,Negative,loli thought like google currency search something smh
587,2016-02-02T17:00:00,decrease,Positive,Click Google map link top page YeahWeRiot
588,2016-02-02T17:00:00,decrease,Positive,I seasoned momma amp 1st time I google parenting information get child listen 1st time
589,2016-02-02T17:00:00,decrease,Positive,RT ettsummit Do teach students HOW use Google well Do understand first choice search …
590,2016-02-02T17:00:00,decrease,Positive,true videos show Google search better genres
591,2016-02-02T17:00:00,decrease,Negative,When u aint got 1 u r thinking shopping like u would w burning hole ur pocket No1 gon na google candidates regd
592,2016-02-02T17:00:00,decrease,Positive,RT Sometimes I get lazy check spelling Google purposely type something wrong I autocorrect type fo…
593,2016-02-02T17:00:00,decrease,Positive,song Circuit Riders called Isaiah 6 See info helps search Google
594,2016-02-02T17:00:00,decrease,Positive,I created Google presentations every habitat let know want Ill share
595,2016-02-02T17:00:00,decrease,Positive,Frank Abagnale Jr Google legend
596,2016-02-02T17:00:00,decrease,Positive,RT Recent Google Searches• Minion thong• Will I go Hell looking naked minions• How get Hell
597,2016-02-02T17:00:00,decrease,Negative,google 2015 roots picnic ticket prices Ive asked scumbags
