id,date,class,percent,sentiment,text
270,2015-10-21T17:00:00,increase,0.09,Positive,RT Ive wanting McDonalds breakfast 🌚
271,2015-10-21T17:00:00,increase,0.09,Positive,Thank bring McDonalds 🙏🏽❤️ love
272,2015-10-21T17:00:00,increase,0.09,Positive,Woodbridge Smoke Drink Party McDonalds repeat
273,2015-10-21T17:00:00,increase,0.09,Negative,McDonalds 👀😂
274,2015-10-21T17:00:00,increase,0.09,Positive,You work McDonalds
275,2015-10-21T17:00:00,increase,0.09,Positive,Were dinner mum asks Mac cheese McDonalds burger
276,2015-10-21T17:00:00,increase,0.09,Positive,got excited thinking McDonalds dm
277,2015-10-21T17:00:00,increase,0.09,Positive,A grandma mom got McDonalds play place merica
278,2015-10-21T17:00:00,increase,0.09,Positive,McDonalds lunch coupon Also I like McDonalds
279,2015-10-21T17:00:00,increase,0.09,Positive,RT I McDonalds hashbrown Im gon na conquer world today
280,2015-10-21T17:00:00,increase,0.09,Negative,😳 RT I get pissed every time I come Cleveland clinic tf told take McDonald ’
281,2015-10-21T17:00:00,increase,0.09,Negative,Dying McDonalds
282,2015-10-21T17:00:00,increase,0.09,Positive,love lady accent McDonalds shes always like ello love 😍
283,2015-10-21T17:00:00,increase,0.09,Positive,At McDonalds granddaughter tv lobby showing Jerry Springer really
284,2015-10-21T17:00:00,increase,0.09,Positive,RT Give Haitian 10 theyll buy spaghetti hotdogs make meal day Give yank 10 go buy McDon…
285,2015-10-21T17:00:00,increase,0.09,Positive,McDonalds hash browns lunch make day much better
286,2015-10-21T17:00:00,increase,0.09,Negative,Want McDonalds rn
287,2015-10-21T17:00:00,increase,0.09,Positive,ya girl working McDonalds
288,2015-10-21T17:00:00,increase,0.09,Negative,RT This McDonalds gave gas 😷
289,2015-10-21T17:00:00,increase,0.09,Negative,Why school lunch fucking bad honestly let drive McDonalds ffs
290,2015-10-21T17:00:00,increase,0.09,Negative,I dream last night I went ordered McDonalds I woke mad shit
291,2015-10-21T17:00:00,increase,0.09,Positive,I want McDonalds breakfast
292,2015-10-21T17:00:00,increase,0.09,Negative,I want McDonalds
293,2015-10-21T17:00:00,increase,0.09,Positive,Well I think Im going McDonalds today lunch 😕
294,2015-10-21T17:00:00,increase,0.09,Positive,RT want mcdonalds
295,2015-10-21T17:00:00,increase,0.09,Negative,McDonalds executives soul thieves bodydestroyers paid capitalists subvert healthy workingclass bodies
296,2015-10-21T17:00:00,increase,0.09,Negative,McDonalds still serving breakfast day 👀 ttm
297,2015-10-21T17:00:00,increase,0.09,Negative,McDonalds packed rn
298,2015-10-21T17:00:00,increase,0.09,Negative,exactly Ppl wan na perfect bad Smh dates arent less 100 unless eat McDonalds go bowling
299,2015-10-21T17:00:00,increase,0.09,Negative,E wing smells like McDonalds
300,2008-09-26T17:00:00,decrease,-0.11,Negative,I beat McCainPalin bumper sticker guy drive McDonalds He ahead faltered I breezed past
301,2008-09-26T17:00:00,decrease,-0.11,Positive,One broker quoted McDonalds CDS 265 basis points compared 30bp US Friday morning
302,2008-09-26T17:00:00,decrease,-0.11,Positive,Salmon One broker quoted McDonalds CDS 265 basis points compared 30bp US Friday morning
303,2008-09-26T17:00:00,decrease,-0.11,Negative,McDonalds lunch Not really picky I eat today
304,2008-09-26T17:00:00,decrease,-0.11,Negative,Feeling betrayed Kars Healthy Yogurt Apple Nut Mix 450 caloriesthe McDonalds double cheese burger Ugh
305,2008-09-26T17:00:00,decrease,-0.11,Positive,This terrible 80s Muzak tune sounds amazingly like theme Duck Tales And McDonalds ripoff
306,2008-09-26T17:00:00,decrease,-0.11,Positive,Looks like boy voted McDonalds lunch
307,2008-09-26T17:00:00,decrease,-0.11,Negative,Before kids I would believed could take TWO HOURS get ready go McDonalds
308,2008-09-26T17:00:00,decrease,-0.11,Negative,Friday morning Eschewed usual McDonalds breakfast quick 711 run Cashier offered hot dog Super Big Gulp
309,2008-09-26T17:00:00,decrease,-0.11,Negative,My noon audition McDonalds cancelled
310,2008-09-26T17:00:00,decrease,-0.11,Negative,lthaving attack dry heavesgt Um OK well got ta go nowltmakes beeline nearest McDonalds fast foodgt
311,2008-09-26T17:00:00,decrease,-0.11,Positive,eating mcdonalds
312,2008-09-26T17:00:00,decrease,-0.11,Positive,mcdonalds biscuits gooood
313,2008-09-26T17:00:00,decrease,-0.11,Positive,I made McDonalds B4 switch lunch Coupons rule Jesse Id like ride guys
314,2008-09-26T17:00:00,decrease,-0.11,Negative,I want hear paper napkin desk Is real one something McDonalds
315,2008-09-26T17:00:00,decrease,-0.11,Positive,Monetizing blog Ok really I McDonalds getting one new premium coffees free Hurry 77 thru 28th
316,2008-09-26T17:00:00,decrease,-0.11,Positive,The time McDonalds breakfast allowed night drinkingand man sure tasted good morning
317,2008-09-26T17:00:00,decrease,-0.11,Negative,bought entire McDonalds store
318,2008-09-26T17:00:00,decrease,-0.11,Positive,Reading Lyle McDonalds blog posting dieting physiology Great information
319,2008-09-26T17:00:00,decrease,-0.11,Positive,At McDonalds Esplanade
320,2008-09-26T17:00:00,decrease,-0.11,Negative,I wish I knew quit McDonalds sausage biscuits
321,2008-09-26T17:00:00,decrease,-0.11,Positive,enjoying McDonalds breakfast
322,2008-09-26T17:00:00,decrease,-0.11,Negative,What Id like breakfast badforme McDonalds chicken biscuit baconeggcheese What I ate pear
323,2008-09-26T17:00:00,decrease,-0.11,Positive,put shame dallasfortworth mcdonalds young couple saying grace egg mcmuffins
324,2008-09-26T17:00:00,decrease,-0.11,Negative,Guess wasnt meant Des Plaines McDonalds Oakton closed
325,2008-09-26T17:00:00,decrease,-0.11,Negative,McDonalds burgers general suck Ive always preferred BK Jack Box McDonalds McOverlyProcessed
326,2008-09-26T17:00:00,decrease,-0.11,Negative,Im hungry I could eat whole McDonalds
327,2008-09-26T17:00:00,decrease,-0.11,Negative,Why would ANYONE want breakfast McDonalds
328,2008-09-26T17:00:00,decrease,-0.11,Positive,Just pineapple pie McDonalds
329,2008-09-26T17:00:00,decrease,-0.11,Negative,There ALWAYS money NO SUCH THING money bait lie Now let harsh go McDonalds ask
330,2008-09-26T17:00:00,decrease,-0.11,Positive,tell one time red yellow resembles country Ill take McDonalds
331,2008-09-26T17:00:00,decrease,-0.11,Positive,Someone write paper Come Its McDonalds Nick Come onnnnnn
332,2008-09-26T17:00:00,decrease,-0.11,Positive,officemates evil deliveryordered mcdonalds lunch
333,2008-09-26T17:00:00,decrease,-0.11,Positive,One TV reporters quantified 700bn bailout 2000 McDonalds Apple Pies every person United States
334,2008-09-26T17:00:00,decrease,-0.11,Negative,Why McDonalds run apple pies everytime I insatiable craving
335,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds Lego Batman toys
336,2008-09-26T17:00:00,decrease,-0.11,Negative,Watch mouth Did hear McDonalds tried sue keep McJob dictionary
337,2008-09-26T17:00:00,decrease,-0.11,Negative,Apparently Im going PHP tutor At least better McDonalds Swing Manager pay
338,2008-09-26T17:00:00,decrease,-0.11,Positive,Is relaxing eating McDonalds cookies cant noneIm sharing
339,2008-09-26T17:00:00,decrease,-0.11,Positive,Watching 92308 episode The Daily Show 700000000 equals 2000 McDonalds apple pies per person Say
340,2008-09-26T17:00:00,decrease,-0.11,Negative,McDonalds Hamburger University I know I staying Hyatt campus conference
341,2008-09-26T17:00:00,decrease,-0.11,Negative,Did somebody say Starbucks Ya know McDonalds giving run money
342,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds taoday Oh yeah
343,2008-09-26T17:00:00,decrease,-0.11,Negative,In Oz theres McDonalds Hungry Jacks etc EXACTLY US versions
344,2008-09-26T17:00:00,decrease,-0.11,Negative,One upline said something great yesterday Is market hamburgers saturated Theres McDonalds every corner
345,2008-09-26T17:00:00,decrease,-0.11,Positive,Just completed Madame Alexander Wizard Oz McDonalds doll collection Only purchase 5 happy meals I crazy person
346,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds wants serve coffee But makes wait brew
347,2008-09-26T17:00:00,decrease,-0.11,Positive,Just overindulged bit buying couple pretty little things fave department going McDonalds dinner
348,2008-09-26T17:00:00,decrease,-0.11,Negative,On line McDonalds drive thru Yeah I know bad kids Just call bad parent
349,2008-09-26T17:00:00,decrease,-0.11,Negative,O McDonalds without dollar menu FOR SHAME
350,2008-09-26T17:00:00,decrease,-0.11,Negative,This new iteration MySpace Music seems mightily broken users perspective Plus enough fucking McDonalds ads
351,2008-09-26T17:00:00,decrease,-0.11,Negative,Im waiting bus front McDonalds fries smell SO GOOD
352,2008-09-26T17:00:00,decrease,-0.11,Negative,long McDonalds isnt making dinner
353,2008-09-26T17:00:00,decrease,-0.11,Positive,I want Lego Robin McDonalds
354,2008-09-26T17:00:00,decrease,-0.11,Negative,much tequila mcdonalds like worst idea possible
355,2008-09-26T17:00:00,decrease,-0.11,Negative,McDonalds death bag
356,2008-09-26T17:00:00,decrease,-0.11,Positive,meeting palmer mcdonalds catch wit herthen mall momprobably dinner fam
357,2008-09-26T17:00:00,decrease,-0.11,Positive,RT Im eating McDonalds yogurt basement Im sure even BEGIN putting quotation marks sentence
358,2008-09-26T17:00:00,decrease,-0.11,Negative,lunch time wish food choices went beyond KFC McDonalds 711
359,2008-09-26T17:00:00,decrease,-0.11,Positive,im mcdonalds fries BK burgers drive two make value meal
360,2008-09-26T17:00:00,decrease,-0.11,Negative,Im suspending diet focus economics living Cheetos McDonalds Im week people
361,2008-09-26T17:00:00,decrease,-0.11,Negative,WalMarts fake blogging Sonys fake blogging McDonalds lincoln fry mess
362,2008-09-26T17:00:00,decrease,-0.11,Positive,brought McDonalds Dollar Menu
363,2008-09-26T17:00:00,decrease,-0.11,Positive,Congress bailout plan I hope better John Stewarts 2000 McDonalds applie pie proposal
364,2008-09-26T17:00:00,decrease,-0.11,Negative,Nopecant even become district manager McDonalds
365,2008-09-26T17:00:00,decrease,-0.11,Positive,There McDonalds Im half Mustang It surreal
366,2008-09-26T17:00:00,decrease,-0.11,Positive,saw funniest looking dude McDonaldshe kept looking meI finally told I dont play quotthatquot way Very strange
367,2008-09-26T17:00:00,decrease,-0.11,Negative,All I wanted bagel Gold Cafe decided shut I compensated McDonalds Today life unfair
368,2008-09-26T17:00:00,decrease,-0.11,Positive,The McDonalds Rackspace fanciest one Ive ever seen
369,2008-09-26T17:00:00,decrease,-0.11,Negative,Hey McDonalds No I dont want donate cancer research quotrestaurantquot I like keep getting curing cancer distinct
370,2008-09-26T17:00:00,decrease,-0.11,Negative,Went drivethru McDonalds Got window Forgot wallet home Never happen Totally embarrassing
371,2008-09-26T17:00:00,decrease,-0.11,Positive,This I never bother eat healthy McDonalds would definitely cheaper
372,2008-09-26T17:00:00,decrease,-0.11,Negative,I tempted McDonalds lunch looks like Im gon na run little extra today
373,2008-09-26T17:00:00,decrease,-0.11,Positive,In difficult times consumers interested brands Avon Walmart amp McDonalds Starbucks LOreal Nike
374,2008-09-26T17:00:00,decrease,-0.11,Negative,Watching son play classmates McDonalds Nearing cacophony screams
375,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds gives little paddletype thing Not quite spoon definitely straw seems like theyd well
376,2008-09-26T17:00:00,decrease,-0.11,Positive,tire rotation McDonalds breakfast Tetris
377,2008-09-26T17:00:00,decrease,-0.11,Positive,The Daily Show equated 2000 McDonalds apple pies everyone P
378,2008-09-26T17:00:00,decrease,-0.11,Negative,Im 2000 McDonalds apple pies Ill put savings McDonalds stock That get job McDonalds
379,2008-09-26T17:00:00,decrease,-0.11,Positive,one cheesy reporter dumbed bailout 2000 mcdonalds apple pies youd 148 pounds heavier end
380,2008-09-26T17:00:00,decrease,-0.11,Negative,wants mcdonalds hamburger reading article posted barf
381,2008-09-26T17:00:00,decrease,-0.11,Negative,Im officially disturbed 1996 McDonalds Hamburger
382,2008-09-26T17:00:00,decrease,-0.11,Positive,MmmMcDonalds pancakes And hash browns
383,2008-09-26T17:00:00,decrease,-0.11,Positive,My facebook ads today include McDonald ’ careers one private jet Somehow dont exactly seem targeted person
384,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds pancakes Do IHOP nearby
385,2008-09-26T17:00:00,decrease,-0.11,Positive,Apparently choice breakfast McDonalds Excellent morning
386,2008-09-26T17:00:00,decrease,-0.11,Negative,Theres nothing like biggest interview ever stuffy nose sneezing So whats better cold Taco Bell McDonalds
387,2008-09-26T17:00:00,decrease,-0.11,Negative,Real meat lasts 12 days tops McDonalds burger 12 years Youre right disgusting
388,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds ice coffee suprisingly delicious It favorable goodtaste cost size ratio
389,2008-09-26T17:00:00,decrease,-0.11,Positive,In Mobile Office McDonalds CL
390,2008-09-26T17:00:00,decrease,-0.11,Positive,Some people Jonesboro still trouble twolaned McDonalds drivethu
391,2008-09-26T17:00:00,decrease,-0.11,Positive,Why I get weird looks I blare Frank Sinatra Bobby Darin IPod McDonalds drivethru shrug Morning
392,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds Bfast warms heart morning So much skipping dinner last night wash
393,2008-09-26T17:00:00,decrease,-0.11,Positive,How many McDonalds apple pies 10 trillion buy
394,2008-09-26T17:00:00,decrease,-0.11,Positive,ancient Turkey Ethiopia Persia Never McDonald ’ though swear brew
395,2008-09-26T17:00:00,decrease,-0.11,Positive,The one good thing early McDonalds still serving breakfast
396,2008-09-26T17:00:00,decrease,-0.11,Negative,Signs End near The Economy tanked War disease good customer service McDonalds
397,2008-09-26T17:00:00,decrease,-0.11,Positive,Dude I love McDonalds Fish Sandwiches precisely total plastic nonfishness Same goes Taco Bell
398,2008-09-26T17:00:00,decrease,-0.11,Positive,McDonalds Fish sandwiches fish I think made point nicely
399,2008-09-26T17:00:00,decrease,-0.11,Positive,I sometimes eat McDonalds fish sandwiches remind good good fish similar thing wmexican faire
400,2008-01-10T17:00:00,decrease,-0.08,Positive,Oh I PAID bad eating yesterdayso morning Im orange juice fruit walnut salad See McDonalds good
401,2008-01-10T17:00:00,decrease,-0.08,Negative,McDonalds breakfast I wish I could quit
402,2008-01-10T17:00:00,decrease,-0.08,Positive,Gold Star Chili dinner McDonalds hot fudge sundae
403,2008-01-10T17:00:00,decrease,-0.08,Negative,Eating mcdonalds Anticipating regret
404,2008-01-10T17:00:00,decrease,-0.08,Negative,Did anyone else know McDonalds offers wifi access locations Nintendo DS access seems free
405,2008-01-10T17:00:00,decrease,-0.08,Positive,Enjoying notsohealthy lunch McDonalds Seriously I need form good habits P
406,2008-01-10T17:00:00,decrease,-0.08,Positive,hoping sounded intelligent phone call wny times biz reporter future mcdonalds starbucks
407,2008-01-10T17:00:00,decrease,-0.08,Negative,gut would say Starbucks would cc usage McDonalds
408,2008-01-10T17:00:00,decrease,-0.08,Negative,Waiting food wayne state McDonalds disorganized removed lines People stand big group
409,2008-01-10T17:00:00,decrease,-0.08,Positive,Mcdonalds Ice Coffee pretty good
410,2008-01-10T17:00:00,decrease,-0.08,Positive,Why I watching show unique McDonalds I need go bed
411,2008-01-10T17:00:00,decrease,-0.08,Negative,The verson I shown McDonalds food pasted everything
412,2008-01-10T17:00:00,decrease,-0.08,Positive,Not sure McDonalds making Latte
413,2008-01-10T17:00:00,decrease,-0.08,Positive,McDonald ’ announced recently plans add “ coffee bars ” 14000 US locations starting year according WSJ
414,2008-01-10T17:00:00,decrease,-0.08,Positive,I went McDonalds coffee bar Budapest last year actually really good Im happy see
415,2008-01-10T17:00:00,decrease,-0.08,Negative,Montreal GazetteStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 7 hours agoBy Peter Robison Mary Jan
416,2008-01-10T17:00:00,decrease,-0.08,Negative,Montreal GazetteStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 7 hours agoBy Peter Robison Mary Jan
417,2008-01-10T17:00:00,decrease,-0.08,Positive,Dunkin Donuts McDonalds introducing lines gourmet coffee nasty I cant imagine bad taste
418,2008-01-10T17:00:00,decrease,-0.08,Positive,Hmm McDonalds going try unseat starbucks Sounds like cafes forced build rome proved
419,2008-01-10T17:00:00,decrease,-0.08,Negative,EarthtimesStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 5 hours agoBy Peter Robison Mary Jane Cred
420,2008-01-10T17:00:00,decrease,-0.08,Positive,EarthtimesStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 5 hours agoBy Peter Robison Mary Jane Crede
421,2008-01-10T17:00:00,decrease,-0.08,Positive,Surprised wife hot breakfast morning So came McDonalds
422,2008-01-10T17:00:00,decrease,-0.08,Negative,EarthtimesStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 3 hours agoBy Peter Robison Mary Jane Cred
423,2008-01-10T17:00:00,decrease,-0.08,Negative,EarthtimesStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 3 hours agoBy Peter Robison Mary Jane Cred
424,2008-01-10T17:00:00,decrease,-0.08,Positive,EarthtimesStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 3 hours agoBy Peter Robison Mary Jane Crede
425,2008-01-10T17:00:00,decrease,-0.08,Positive,EarthtimesStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 3 hours agoBy Peter Robison Mary Jane Crede
426,2008-01-10T17:00:00,decrease,-0.08,Positive,KOMOStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 2 hours agoBy Peter Robison Mary Jane Credeur Ja
427,2008-01-10T17:00:00,decrease,-0.08,Negative,KOMOStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 2 hours agoBy Peter Robison Mary Jane Credeur Jan
428,2008-01-10T17:00:00,decrease,-0.08,Positive,KATUStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 2 hours agoBy Peter Robison Mary Jane Credeur Ja
429,2008-01-10T17:00:00,decrease,-0.08,Negative,KATUStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 2 hours agoBy Peter Robison Mary Jane Credeur Jan
430,2008-01-10T17:00:00,decrease,-0.08,Positive,Great article yesterdays WSJ McDonalds vs Starbucks coming coffee fight Very interesting consuming marketing fight
431,2008-01-10T17:00:00,decrease,-0.08,Positive,Guardian UnlimitedStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 1 hour agoBy Peter Robison Mary Ja
432,2008-01-10T17:00:00,decrease,-0.08,Positive,Guardian UnlimitedStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 1 hour agoBy Peter Robison Mary Ja
433,2008-01-10T17:00:00,decrease,-0.08,Negative,Guardian UnlimitedStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 1 hour agoBy Peter Robison Mary Jan
434,2008-01-10T17:00:00,decrease,-0.08,Negative,Guardian UnlimitedStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 1 hour agoBy Peter Robison Mary Jan
435,2008-01-10T17:00:00,decrease,-0.08,Positive,Guardian UnlimitedStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 1 hour agoBy Peter Robison Mary Ja
436,2008-01-10T17:00:00,decrease,-0.08,Negative,Guardian UnlimitedStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 1 hour agoBy Peter Robison Mary Jan
437,2008-01-10T17:00:00,decrease,-0.08,Positive,XinhuaStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 59 minutes agoBy Peter Robison Mary Jane Crede
438,2008-01-10T17:00:00,decrease,-0.08,Negative,XinhuaStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 59 minutes agoBy Peter Robison Mary Jane Credeu
439,2008-01-10T17:00:00,decrease,-0.08,Positive,KOMOStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 49 minutes agoBy Peter Robison Mary Jane Credeur
440,2008-01-10T17:00:00,decrease,-0.08,Positive,KOMOStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 49 minutes agoBy Peter Robison Mary Jane Credeur
441,2008-01-10T17:00:00,decrease,-0.08,Positive,KATUStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 29 minutes agoBy Peter Robison Mary Jane Credeur
442,2008-01-10T17:00:00,decrease,-0.08,Positive,KATUStarbucks Threatened McDonalds Brings Back Schultz CEOBloomberg 29 minutes agoBy Peter Robison Mary Jane Credeur
443,2008-01-10T17:00:00,decrease,-0.08,Negative,Trying imagine day McDonalds wont sell hamburgers anymore coffee
444,2008-01-10T17:00:00,decrease,-0.08,Negative,Cant believe Norm Mcdonalds brother real news guy Only canada
445,2008-01-10T17:00:00,decrease,-0.08,Positive,Class Now breakfast McDonalds
446,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
447,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
448,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
449,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
450,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
451,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
452,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
453,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
454,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
455,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
456,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
457,2008-01-10T17:00:00,decrease,-0.08,Negative,Montreal GazetteMcDonalds Threat To Starbucks Is GroundlessForbes 1 hour agoStarbucks rough time market
458,2008-01-10T17:00:00,decrease,-0.08,Negative,Montreal GazetteMcDonalds Threat To Starbucks Is GroundlessForbes 1 hour agoStarbucks rough time market
459,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
460,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
461,2008-01-10T17:00:00,decrease,-0.08,Negative,Montreal GazetteMcDonalds Threat To Starbucks Is GroundlessForbes 1 hour agoStarbucks rough time market
462,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
463,2008-01-10T17:00:00,decrease,-0.08,Negative,EarthtimesMcDonalds Threat To Starbucks Is GroundlessForbes 54 minutes agoStarbucks rough time marketpl
464,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
465,2008-01-10T17:00:00,decrease,-0.08,Negative,Montreal GazetteMcDonalds Threat To Starbucks Is GroundlessForbes 44 minutes agoStarbucks rough time
466,2008-01-10T17:00:00,decrease,-0.08,Positive,McDonalds adding coffee bars compete Starbucks HAHAHAHAHAHAHAHA
467,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
468,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
469,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
470,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
471,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
472,2008-01-10T17:00:00,decrease,-0.08,Positive,Montreal GazetteMcDonalds sees 1 billion sales new drinksReuters 28 minutes agoBy Nichola Groom LOS ANGELES Reuters
473,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
474,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
475,2008-01-10T17:00:00,decrease,-0.08,Positive,LOS ANGELES Reuters McDonalds Corps plan expand beveragelineup US restaurants cappuccinos lattes
476,2008-01-10T17:00:00,decrease,-0.08,Negative,McDonalds lunch Im NOT loving I think I actually feel arteries closing
477,2008-01-10T17:00:00,decrease,-0.08,Negative,Need find moneys flight ALA somewhere Seriously considering mcDonalds Or maybe tax rebate
478,2008-01-10T17:00:00,decrease,-0.08,Negative,Thats point Ive got That continual disappointment people accept McDonalds actual food
479,2008-01-10T17:00:00,decrease,-0.08,Positive,Why Xbox software outsold Wii software What incentive try Thatd like McDonalds going true gourmet
480,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
481,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
482,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
483,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
484,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
485,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
486,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
487,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
488,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
489,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
490,2008-01-10T17:00:00,decrease,-0.08,Positive,Manhunt McDonalds bomber Read full story latest details
491,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
492,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
493,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
494,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
495,2008-01-10T17:00:00,decrease,-0.08,Positive,NEW YORK Reuters McDonalds Corp set launch coffee bars withbaristas serving cappuccinos lattes moving direct com
