id,date,class,sentiment,text
300,2012-07-24T17:00:00,decrease,Positive,RT 300 people liked bikini picture Facebook I bet lovely personality
301,2012-07-24T17:00:00,decrease,Negative,I wish facebook bringsobektofacebook
302,2012-07-24T17:00:00,decrease,Positive,For submitting videos contest upload Facebook mail email us You 27th
303,2012-07-24T17:00:00,decrease,Positive,official Nokia Facebook account
304,2012-07-24T17:00:00,decrease,Positive,dear twitter friends prove youre smarter facebook folk
305,2012-07-24T17:00:00,decrease,Negative,Facebook ghetto
306,2012-07-24T17:00:00,decrease,Positive,Also I dont give fuck youre opinion gun control Its said Now quit posting facebook
307,2012-07-24T17:00:00,decrease,Negative,You KNOW Im bored I get facebook lol hateit
308,2012-07-24T17:00:00,decrease,Positive,fitibuti ou facebook KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK
309,2012-07-24T17:00:00,decrease,Negative,Facebook stress
310,2012-07-24T17:00:00,decrease,Positive,Me sacan las personas que usan facebook como twitter sacan
311,2012-07-24T17:00:00,decrease,Negative,That conversation Facebook depressing damn prolly truth
312,2012-07-24T17:00:00,decrease,Negative,BITCH Why would poke facebook TWEET ME FOR FUCK SAKE
313,2012-07-24T17:00:00,decrease,Positive,I went way back TL Facebook saw lot old comments statues wow
314,2012-07-24T17:00:00,decrease,Positive,RT Facebook Where bitches like bitch bitches bitches
315,2012-07-24T17:00:00,decrease,Positive,website facebook
316,2012-07-24T17:00:00,decrease,Negative,im screwed ever become famous people find old facebook photos tweets
317,2012-07-24T17:00:00,decrease,Positive,Twitter Facebook
318,2012-07-24T17:00:00,decrease,Positive,RT You say Selenas irrelevant followers Twitter 32 millions Facebook likes amp
319,2012-07-24T17:00:00,decrease,Positive,RT Facebook chaps
320,2012-07-24T17:00:00,decrease,Positive,RT Look forward following Catalysts progress Keep tweets posts facebook coming Xx
321,2012-07-24T17:00:00,decrease,Negative,Ever since Facebook took Instagram messed notokay
322,2012-07-24T17:00:00,decrease,Positive,RT Nothing changes Facebook relationship status faster weekend full tagged photos SocialMedia problems
323,2012-07-24T17:00:00,decrease,Positive,Had get facebook Ill twitter awhile safe
324,2012-07-24T17:00:00,decrease,Positive,All th stuff see twitter today saw facebook month ago
325,2012-07-24T17:00:00,decrease,Positive,go check yah Facebook lmao dt ho
326,2012-07-24T17:00:00,decrease,Positive,Someone accepted friend request facebook That request 2 years ago Thus deleted
327,2012-07-24T17:00:00,decrease,Positive,Facebook creepy profile different name using pictures profile picture im sacred advice
328,2012-07-24T17:00:00,decrease,Positive,take rate shxt back Facebook twitter remember twitter k thanks
329,2012-07-24T17:00:00,decrease,Positive,facebook amp tweet shell never text back
330,2012-07-24T17:00:00,decrease,Negative,And Ana Facebook 5 hours
331,2012-07-24T17:00:00,decrease,Positive,8 year old kids today Facebook twitter phones iPod When age I coloring book crayons chalk imagination
332,2012-07-24T17:00:00,decrease,Negative,RT I feel sad I see craft companys blog facebook page left untended Its like dont WANT make mone
333,2012-07-24T17:00:00,decrease,Positive,Someone telling right TB joshua told attah mills facebook tweet stfu
334,2012-07-24T17:00:00,decrease,Negative,hate facebook
335,2012-07-24T17:00:00,decrease,Positive,Facebook
336,2012-07-24T17:00:00,decrease,Positive,RT got facebook want add
337,2012-07-24T17:00:00,decrease,Negative,RT FACEBOOK WEAK AF
338,2012-07-24T17:00:00,decrease,Positive,Truth Facebook profile picture 2 people It always belongs ugly one
339,2012-07-24T17:00:00,decrease,Positive,te mande el WORD POR FACEBOOK
340,2012-07-24T17:00:00,decrease,Negative,I really truly hate facebook
341,2012-07-24T17:00:00,decrease,Negative,RT Blocked Facebook Done ✔ Unfollowed Twitter Done ✔ Erased Cell Phone Done ✔ Deleted Heart Error ✖
342,2012-07-24T17:00:00,decrease,Positive,sighs go Facebook profile page see Its rather impt
343,2012-07-24T17:00:00,decrease,Positive,Facebook Testing Subscribe Feature For Pages
344,2012-07-24T17:00:00,decrease,Positive,Im always entertained Facebook thinks Im human makes CAPTCHA
345,2012-07-24T17:00:00,decrease,Positive,Anybody wan na bring fine young lady food She pay instagramFacebook pictures tagged
346,2012-07-24T17:00:00,decrease,Positive,Facebook named Birthday Calender
347,2012-07-24T17:00:00,decrease,Positive,reeder Facebook sharing use rss feeds
348,2012-07-24T17:00:00,decrease,Negative,Por que sol abre twitter facebook
349,2012-07-24T17:00:00,decrease,Negative,fuck Facebook Im MySpace aim
350,2012-07-24T17:00:00,decrease,Positive,When upload u set ur account auto post facebook wall Very useful
351,2012-07-24T17:00:00,decrease,Positive,hi How I sync Nike account fuel band app shows Nike friends well Facebook Thanks
352,2012-07-24T17:00:00,decrease,Negative,leave shit facebook myspace nig
353,2012-07-24T17:00:00,decrease,Negative,Deactivate Facebook I cant log Draw Something fwp
354,2012-07-24T17:00:00,decrease,Positive,yea theres plethora Facebook
355,2012-07-24T17:00:00,decrease,Positive,Facebook Tweet win Free MPs I scored 1347rank AZtsWhiteblue6LPRO TAPSONIC
356,2012-07-24T17:00:00,decrease,Positive,RT So hate Facebook Thanks sharing Facebook
357,2012-07-24T17:00:00,decrease,Positive,lol Facebook fights funny laughingtomyself yourpathetic
358,2012-07-24T17:00:00,decrease,Negative,I hate Facebook bought Instagram Its slowest network ever
359,2012-07-24T17:00:00,decrease,Negative,FACEBOOK WEAK AF
360,2012-07-24T17:00:00,decrease,Positive,Pls “ Prayer To Jesus ” making waves facebook Visit williamwrickettscom
361,2012-07-24T17:00:00,decrease,Positive,Everytime I see RT facebook I think say retweet
362,2012-07-24T17:00:00,decrease,Positive,Monique going phases deactivating Facebook
363,2012-07-24T17:00:00,decrease,Negative,RT Bitches Facebook ugly Fuck Ctfu Not But Bitches swear bad Naw bitch looking bad wayyy
364,2012-07-24T17:00:00,decrease,Positive,RT Twitter made love strangers Ive never met Facebook made hate people Ive known life
365,2012-07-24T17:00:00,decrease,Positive,On facebook unfriending spree
366,2012-07-24T17:00:00,decrease,Positive,Is way block girly tumblr posts facebook twitter
367,2012-07-24T17:00:00,decrease,Positive,This angers u RT Wen facebook ppl say Thankz add wen u dd ACCept request u added maaan
368,2012-07-24T17:00:00,decrease,Negative,RT hardly fuck twitter facebook got much shit going
369,2012-07-24T17:00:00,decrease,Positive,Love facebook amp twitter damn time
370,2012-07-24T17:00:00,decrease,Negative,cricinfo geo facebook
371,2012-07-24T17:00:00,decrease,Positive,John Tobiasan diginterp I seen MANY times throwing facebook twitter page strategy dead site 3 months
372,2012-07-24T17:00:00,decrease,Positive,John Tobiasan diginterp I seen MANY times throwing facebook twitter page strategy dead site 3 months
373,2012-07-24T17:00:00,decrease,Negative,Facebook creepy feel need notify one friends uploads photo changes status
374,2012-07-24T17:00:00,decrease,Positive,E esse chat facebook bugado
375,2012-07-24T17:00:00,decrease,Positive,Dear Facebook I WANTED everybody know I reading online I would link KTHXBYE
376,2012-07-24T17:00:00,decrease,Positive,ones Riley posing ones uploaded Facebook x
377,2012-07-24T17:00:00,decrease,Positive,Facebook hoes names like ShaKweetuh WakaFlockaNuttedInMe Johnson
378,2012-07-24T17:00:00,decrease,Negative,I straight fogot facebook usernamee nd password
379,2012-07-24T17:00:00,decrease,Negative,NEVER Im making public announcement NEVER weird friend brother Facebook
380,2012-07-24T17:00:00,decrease,Positive,Dear Facebook Friends I really dont care 1000 coins something Facebook casino game
381,2012-07-24T17:00:00,decrease,Positive,RT You say Selenas irrelevant followers Twitter 32 millions Facebook likes amp
382,2012-07-24T17:00:00,decrease,Positive,al fin esta soleado gracias facebook
383,2012-07-24T17:00:00,decrease,Positive,8 year old kids today Facebook twitter phones iPod When age I coloring book crayons chalk imagination
384,2012-07-24T17:00:00,decrease,Negative,facebook gone
385,2012-07-24T17:00:00,decrease,Positive,youre different state check Facebook youll know weather Maine WeGetIt ItsRaining
386,2012-07-24T17:00:00,decrease,Positive,Facebook haha
387,2012-07-24T17:00:00,decrease,Positive,facebook
388,2012-07-24T17:00:00,decrease,Positive,lol youu new notification facebook
389,2012-07-24T17:00:00,decrease,Positive,AwkwardMoment diva family member never noticed defriended sends Facebook friend request O LetsJustBeAcquaintences
390,2012-07-24T17:00:00,decrease,Negative,It 3 months since last post facebook birthday Who wants wall still get flooded happy birthdays
391,2012-07-24T17:00:00,decrease,Positive,Facebook better Twitter
392,2012-07-24T17:00:00,decrease,Positive,Hi folks FREE MEMBERSHIP OFFER extended See NextDoor Arklow Facebook page details inviteyourfriends RT
393,2012-07-24T17:00:00,decrease,Positive,RT So hate Facebook Thanks sharing Facebook
394,2012-07-24T17:00:00,decrease,Positive,At work facebook youtube nails
395,2012-07-24T17:00:00,decrease,Negative,Has Two FaceBook ever right anything
396,2012-07-24T17:00:00,decrease,Positive,RT Is Twitter turning Facebook
397,2012-07-24T17:00:00,decrease,Positive,Actually idea half people add Facebook
398,2012-07-24T17:00:00,decrease,Negative,Twitter turnin Facebook You miss much
399,2012-07-24T17:00:00,decrease,Negative,I salty hell I go Facebook see girl age 30 year old
400,2012-05-18T17:00:00,decrease,Negative,u already kno peeped videos 2 dat shyt go hard homie amp yea da facebook poppin nfamous stat jonez linkUp
401,2012-05-18T17:00:00,decrease,Positive,Time spent Facebook indirectly proportional time spent Twitter
402,2012-05-18T17:00:00,decrease,Positive,RT Feels odd Burkina Faso covering food crisis amp watching timeline tweeting Faceboo
403,2012-05-18T17:00:00,decrease,Positive,So Zuckerberg 29th richest person earth Will OWS delete Facebook accounts
404,2012-05-18T17:00:00,decrease,Positive,ampiquest Follow us FaceBook CollectibleShopping CherishedTeddies
405,2012-05-18T17:00:00,decrease,Positive,Yahoos top news story every day something Facebook Facebook runs world
406,2012-05-18T17:00:00,decrease,Positive,RT would kind crazy everyone deleted Facebook went public
407,2012-05-18T17:00:00,decrease,Negative,I torn buying onefifth share Facebook stock gallon gas Venti soy latte Decisions decisions
408,2012-05-18T17:00:00,decrease,Negative,RT I 90 friends Facebook 12 pending 90 friends anyone
409,2012-05-18T17:00:00,decrease,Positive,RT That moment tell someone Google amp actually pop Faceb
410,2012-05-18T17:00:00,decrease,Negative,RT 1 Facebook officially public company2 Mark Zuckerberg worth 210000000003 FB iPhone app still blows
411,2012-05-18T17:00:00,decrease,Negative,Let go buy stock Facebook
412,2012-05-18T17:00:00,decrease,Positive,Seems odd Facebook trending topic
413,2012-05-18T17:00:00,decrease,Positive,1 Facebook officially public company 2 Mark Zuckerberg worth 21000000000
414,2012-05-18T17:00:00,decrease,Negative,I cant stand Facebook
415,2012-05-18T17:00:00,decrease,Positive,Im confident new Facebook bmillionaires charitable issues I care years come congrats
416,2012-05-18T17:00:00,decrease,Positive,lml lets see wats good wit facebook
417,2012-05-18T17:00:00,decrease,Positive,see Facebook msgevent Lorelai join
418,2012-05-18T17:00:00,decrease,Negative,lol one lol twitter barely Facebook
419,2012-05-18T17:00:00,decrease,Negative,Im stalker Facebook ridiculous
420,2012-05-18T17:00:00,decrease,Negative,RT On FB Some people would rather check Facebook face checkbook
421,2012-05-18T17:00:00,decrease,Negative,Facebook didnt exist power
422,2012-05-18T17:00:00,decrease,Positive,listening music hanging friends twitter facebook today get better lt3
423,2012-05-18T17:00:00,decrease,Negative,Falando com gordo Facebook
424,2012-05-18T17:00:00,decrease,Positive,We 1 follower away 100 5280 Flair Facebook Follow us news upcoming competition LODOs Bar downtown June 1819
425,2012-05-18T17:00:00,decrease,Positive,Trending Facebook Yahoo Microsoft Amazon FacebookInc HBO FinancialTimes AAPLAppleInc PiraeusBank Xinhua
426,2012-05-18T17:00:00,decrease,Negative,“ 1 Facebook officially public company2 Mark Zuckerberg worth 210000000003 FB iPhone app still blows ” NETAAAA
427,2012-05-18T17:00:00,decrease,Positive,Facebook shares came todayI plan start Catface someday catsmeow amsterdam haarlem liefs Pris S heemstede
428,2012-05-18T17:00:00,decrease,Positive,42 one share Facebook stock I would totes buy itif I knew one purchases stock
429,2012-05-18T17:00:00,decrease,Positive,The guy owns Facebook worth 19 billion dollars
430,2012-05-18T17:00:00,decrease,Positive,facebook grece Incroyable les grecs retirent leur argent des banques pour acheter des actions Facebook
431,2012-05-18T17:00:00,decrease,Negative,Never knew weak azz hell Facebook I got tweeter account HYFR
432,2012-05-18T17:00:00,decrease,Negative,RT 1 Facebook officially public company2 Mark Zuckerberg worth 210000000003 FB iPhone app still blows
433,2012-05-18T17:00:00,decrease,Positive,If buy share Facebook youre stupid
434,2012-05-18T17:00:00,decrease,Negative,RT 1 Facebook officially public company2 Mark Zuckerberg worth 210000000003 FB iPhone app still blows
435,2012-05-18T17:00:00,decrease,Positive,Since Facebook everybodys grill andor stream today might I reco FF amp alternative social network
436,2012-05-18T17:00:00,decrease,Negative,I feel like Im cheating Facebook imsorry
437,2012-05-18T17:00:00,decrease,Positive,Dos palabras Facebook Off
438,2012-05-18T17:00:00,decrease,Negative,Facebook gon na make themself worth 108b Mark Zuckerberg 50 share His fucking rich
439,2012-05-18T17:00:00,decrease,Positive,RT NYT NEWS ALERT Facebook Shares Rise 10 Trading Begins
440,2012-05-18T17:00:00,decrease,Negative,No offense Zuckerberg amp Co I could care less Facebook went public today unless site magically become better somehow
441,2012-05-18T17:00:00,decrease,Negative,RT Facebook IPO needs treated like Zynga game fun watch nothing want spend money 110 BILLION mkt
442,2012-05-18T17:00:00,decrease,Negative,I personally think Facebook fad thats failing They arent capturing attention way used
443,2012-05-18T17:00:00,decrease,Positive,Ill facebook friend
444,2012-05-18T17:00:00,decrease,Negative,All hype facebook IPO turns dull crappy yuck bwahahaah
445,2012-05-18T17:00:00,decrease,Negative,android Finance app crashes I try add facebook ticker Bug feature
446,2012-05-18T17:00:00,decrease,Negative,I DID IT Pretty soon Ill officially nice chunk Facebook My CPA like HATES right Whatever His problem problem
447,2012-05-18T17:00:00,decrease,Positive,Ill facebook friend
448,2012-05-18T17:00:00,decrease,Negative,essentially bunch paid 40quid facebook account Got mine free Im going work LSE
449,2012-05-18T17:00:00,decrease,Negative,RT I 90 friends Facebook 12 pending 90 friends anyone
450,2012-05-18T17:00:00,decrease,Negative,IReallyWant deactivate facebook cant friendshipissues
451,2012-05-18T17:00:00,decrease,Negative,Every time I log onto facebook lose hope humanitySays lot people unfortunately know All cool peeps twitter
452,2012-05-18T17:00:00,decrease,Negative,RT Joke traveling around Facebook Why Facebook going public Because couldnt figure privacy settings
453,2012-05-18T17:00:00,decrease,Positive,RT remember facebook didnt exist got college given actual book everyones face calle
454,2012-05-18T17:00:00,decrease,Positive,Facebook Wats
455,2012-05-18T17:00:00,decrease,Positive,RT Seems hard believe could worth muchbe careful invest And Mark Zuckerbergget prenup
456,2012-05-18T17:00:00,decrease,Negative,Marketing guru GM Facebook hasnt worked stupid
457,2012-05-18T17:00:00,decrease,Positive,Dang Chicken Soup Stock ltfacepalmgt RT So Im curious Who bought Facebook stock
458,2012-05-18T17:00:00,decrease,Positive,That awkward moment forget youre friends facebook suggest bandpage
459,2012-05-18T17:00:00,decrease,Negative,Facebook went public yesterday EST 1100 AM value 38 per stock since theyve raised 1841 billion stock cost 4118
460,2012-05-18T17:00:00,decrease,Negative,Just got timeline Facebook It better piss
461,2012-05-18T17:00:00,decrease,Negative,RT I 90 friends Facebook 12 pending 90 friends anyone
462,2012-05-18T17:00:00,decrease,Positive,Whats stance facebook shares made available public A good idea
463,2012-05-18T17:00:00,decrease,Positive,RT Today Facebook goes public amp twitter account
464,2012-05-18T17:00:00,decrease,Positive,Lets celebrate Facebooks IPO thinking rich people getting richer bc information voluntarily typed FB FB
465,2012-05-18T17:00:00,decrease,Negative,RT Why Facebook going publicThey couldnt figure privacy settings either
466,2012-05-18T17:00:00,decrease,Positive,Changed profile pic Facebook times recently
467,2012-05-18T17:00:00,decrease,Positive,RT One greatest fears Facebook accidentally using status update search bar
468,2012-05-18T17:00:00,decrease,Negative,RT 1 Facebook officially public company2 Mark Zuckerberg worth 210000000003 FB iPhone app still blows
469,2012-05-18T17:00:00,decrease,Negative,Wishin I could get hands Facebook stock But I idea NASDAQ works numbersfrightenme
470,2012-05-18T17:00:00,decrease,Positive,first weve heard please let us know next time phone email twitter facebook
471,2012-05-18T17:00:00,decrease,Positive,ill facebook friend lol
472,2012-05-18T17:00:00,decrease,Negative,I asked 24ish folks primary communications tool Most dropped facebook bc timeline 1 email text
473,2012-05-18T17:00:00,decrease,Negative,Why bother facebook lolsie
474,2012-05-18T17:00:00,decrease,Positive,Every time Facebooks share price rises 001 Mark Zuckerbergs wealth grows 9740114
475,2012-05-18T17:00:00,decrease,Positive,21M Facebook umm need raise price fb used google people soooo def
476,2012-05-18T17:00:00,decrease,Positive,facebook easier
477,2012-05-18T17:00:00,decrease,Positive,Add facebook Rondashit
478,2012-05-18T17:00:00,decrease,Negative,Facebooks History From Dorm To IPO Darling
479,2012-05-18T17:00:00,decrease,Negative,RT I really cant keep significant ways Facebook IPO affecting daytoday life There
480,2012-05-18T17:00:00,decrease,Positive,RT Just saw picture Tupac Facebook said like know Is real life Stick pictures
481,2012-05-18T17:00:00,decrease,Positive,RT I repeat earlier point Users wont pay nickel use Facebook wan na pay 100 billion shares
482,2012-05-18T17:00:00,decrease,Positive,RT Facebook trades 82 million shares first 30 seconds
483,2012-05-18T17:00:00,decrease,Positive,SONDAGE Facebook ou Twitter
484,2012-05-18T17:00:00,decrease,Negative,Facebook app general blows regardless OS
485,2012-05-18T17:00:00,decrease,Negative,RT Facebook blah blah Facebook blah blah blah WEEKEND
486,2012-05-18T17:00:00,decrease,Positive,RT Just bought hugely overpriced Facebook shares middle worldwide economic crisis What could possibly g
487,2012-05-18T17:00:00,decrease,Negative,RT 1 Facebook officially public company2 Mark Zuckerberg worth 210000000003 FB iPhone app still blows
488,2012-05-18T17:00:00,decrease,Positive,Facebook going IPO today priceearnings ratio 1001 TIME TO SHORT SELL MY BROTHERS
489,2012-05-18T17:00:00,decrease,Positive,“ NOTICE You Tube Twitter amp Facebook merging The new program called YouTwitFace ”
490,2012-05-18T17:00:00,decrease,Negative,Ive sat yall dimwits said Facebook done soon MySpace died almost four years ago Lol
491,2012-05-18T17:00:00,decrease,Negative,RT Facebook new American Dream Get idea build something renounce citizenship avoid taxes sell billions
492,2012-05-18T17:00:00,decrease,Negative,RT If Obama seized Facebooks 108 billion could pay 07 national debt ZuckerbergRule
493,2012-05-18T17:00:00,decrease,Positive,te conto facebook
494,2012-05-18T17:00:00,decrease,Negative,RT If Obama seized Facebooks 108 billion could pay 07 national debt ZuckerbergRule
495,2012-05-18T17:00:00,decrease,Positive,RT facebook due sack use mail wae lads
496,2012-05-18T17:00:00,decrease,Positive,RT Facebook Now worth eBay Yahoo Groupon LinkedIn Netflix IACInterActiveCorp AOL Zynga Pandora Media
497,2012-05-18T17:00:00,decrease,Negative,I heard joke What U get U stay home mom whos kids school shes always Facebook An Unkept home
498,2012-05-18T17:00:00,decrease,Negative,RT Not popping 100B best thing could happened Facebook IPO
499,2012-05-18T17:00:00,decrease,Positive,RT One greatest fears Facebook accidentally using status update search bar
500,2013-01-28T17:00:00,decrease,Negative,RT much animal cruelty facebook right
501,2013-01-28T17:00:00,decrease,Negative,RT Debating whether delete facebook
502,2013-01-28T17:00:00,decrease,Positive,Done DEACTIVED FACEBOOK
503,2013-01-28T17:00:00,decrease,Positive,everyone I know use Facebook Ill stick
504,2013-01-28T17:00:00,decrease,Positive,47 xDisney Channel vs Nickelodeon48 Pizza vs xGelato49x Twitter vs Facebook50 xInstagram vs Tumblr
505,2013-01-28T17:00:00,decrease,Positive,I know I saw facebook Ill get chocolate cake D
506,2013-01-28T17:00:00,decrease,Positive,Facebook pretty much family website
507,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
508,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
509,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
510,2013-01-28T17:00:00,decrease,Positive,I aint got friends Facebook ig twitter lol I get three talk bam amp kesha ♥
511,2013-01-28T17:00:00,decrease,Positive,I feel like texting someone happy birthday sincere posting someones Facebook wall
512,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
513,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
514,2013-01-28T17:00:00,decrease,Negative,Tem gente que enche saco nesse facebook
515,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
516,2013-01-28T17:00:00,decrease,Negative,RT facebook girls sucking tampons sex dogs Chinese girl getting licked pigI dont even know
517,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
518,2013-01-28T17:00:00,decrease,Positive,Every I need click one footer links Facebook Try
519,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
520,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
521,2013-01-28T17:00:00,decrease,Positive,RT GALERA TROCO PAGINA NO FACEBOOK POR TWITTER GRANDE
522,2013-01-28T17:00:00,decrease,Positive,send facebook
523,2013-01-28T17:00:00,decrease,Positive,RT If big tits take tons cleavage shots Facebook hot nice boobs No one ca
524,2013-01-28T17:00:00,decrease,Positive,Whats You Facebook status
525,2013-01-28T17:00:00,decrease,Positive,Im Twitter family Facebook
526,2013-01-28T17:00:00,decrease,Positive,In Which Year You JoinedFACEBOOK D 200420052006200720082009 2010201120122013Reply Fast
527,2013-01-28T17:00:00,decrease,Positive,Congratulations Will Agostino reaching fifth prestige well becoming Facebook admin Your accomplishments astound us sir
528,2013-01-28T17:00:00,decrease,Positive,Two crucial matches Africa Cup Nations way Get involved using bbcafcon Facebook African Football BBC page
529,2013-01-28T17:00:00,decrease,Negative,wondering wheres Facebook deleted babexxxxxxxxxxxx
530,2013-01-28T17:00:00,decrease,Negative,seemingly nowhere everyone started saying Ooooh Facebook watch Google comin get ya soshulmeedea
531,2013-01-28T17:00:00,decrease,Negative,You block facebook going die die die die die
532,2013-01-28T17:00:00,decrease,Negative,RT one Modells relatives stole Farm Facebook moved
533,2013-01-28T17:00:00,decrease,Positive,Tomorrow go live audio stream broadcasting 1800pm CAT links check DeepSoul RadioCast Facebook fan page
534,2013-01-28T17:00:00,decrease,Negative,Been posting pictures facebook made wish I fucking oomf right nowugh
535,2013-01-28T17:00:00,decrease,Positive,LIKE U SONFACEBOOKa sign I see every morning
536,2013-01-28T17:00:00,decrease,Negative,hope youre gon na stick around facebook jojoit wont dont
537,2013-01-28T17:00:00,decrease,Negative,Why people I dont like insist adding Facebook Goaway
538,2013-01-28T17:00:00,decrease,Positive,Want everyone come motion 23rd n celebrate birth afraid make Facebook event case one responds 👌
539,2013-01-28T17:00:00,decrease,Negative,☑Twitter ☑ Bbm ☑ Facebook ☑ Youtube ☐ Homework
540,2013-01-28T17:00:00,decrease,Positive,Lol girl Facebook quoted Thomas S Monson I dont think knows hes prophet
541,2013-01-28T17:00:00,decrease,Positive,hahah ill mail facebook
542,2013-01-28T17:00:00,decrease,Positive,RT That top girl come back one high school term ajiite Chopi Divalicious Hawtbabe facebook
543,2013-01-28T17:00:00,decrease,Positive,RT Gautam Gambhir feels happy becoming brand ambassador Facebooks poke feature CricketNightmares
544,2013-01-28T17:00:00,decrease,Positive,RT conectate en facebook ya
545,2013-01-28T17:00:00,decrease,Negative,“ Im Twitter family Facebook ” gtgtgtgtgtgtgtgt TRUUUUUUUUUU
546,2013-01-28T17:00:00,decrease,Positive,Facebook ON
547,2013-01-28T17:00:00,decrease,Positive,The GotGame Initiative Facebook launch countdown
548,2013-01-28T17:00:00,decrease,Positive,probably via facebook twitter us telling Unless press release type thing send round
549,2013-01-28T17:00:00,decrease,Positive,Lots ToryBurch given away past week Be sure check us Facebook see giving away next fashion
550,2013-01-28T17:00:00,decrease,Negative,I never understand people put relationship drama twitter facebook
551,2013-01-28T17:00:00,decrease,Positive,RT As woman becomes successful less liked Sheryl Sandberg Facebook COO Except John Kerry like
552,2013-01-28T17:00:00,decrease,Positive,RT As woman becomes successful less liked Sheryl Sandberg Facebook COO Except John Kerry like
553,2013-01-28T17:00:00,decrease,Positive,“ Wifi WiMAX Skype OTT Facebook All shortterm irritants ” 2 things death 1000 cuts telco Xco
554,2013-01-28T17:00:00,decrease,Negative,RT Think time completely fuck Facebook seeing iv seen girl getting fucked dog baby tatto
555,2013-01-28T17:00:00,decrease,Negative,Its sad Im feeling bit lost facebook 24hrs
556,2013-01-28T17:00:00,decrease,Positive,Drunk please hold back drunk texting tweeting Facebook Thank sober
557,2013-01-28T17:00:00,decrease,Positive,D DeadT Fat chick posts picture Facebook Fresh shower Me You spelled ocean wrong
558,2013-01-28T17:00:00,decrease,Positive,RT Good Morning thanks follow sure Like us Facebook
559,2013-01-28T17:00:00,decrease,Positive,I 2 may facebook
560,2013-01-28T17:00:00,decrease,Negative,Why I always get upset EVERYTIME I go facebook everytime Im Twitter I feel much better WHY
561,2013-01-28T17:00:00,decrease,Negative,You know Im glad best friend hasnt found twitter If Facebook annoys holy shit would annoy fuck
562,2013-01-28T17:00:00,decrease,Positive,Naaah havent seen heard haa ina min ithink ha fone offf facebook doe well sometimes havent communication
563,2013-01-28T17:00:00,decrease,Positive,😂 Think look video I put Facebook 👯
564,2013-01-28T17:00:00,decrease,Positive,RT I hope Facebook farm burns virtual ground animals virtually die Al Gore invent
565,2013-01-28T17:00:00,decrease,Positive,Instagramming collage friends bday actually cool way tell happy birthday Way better Facebook
566,2013-01-28T17:00:00,decrease,Positive,GAH FACEBOOK YOU MAKE ME STUPID OTL
567,2013-01-28T17:00:00,decrease,Positive,“ Tweet us first thing check Monday morning Facebook BankAccount schedule twitter ” Porn
568,2013-01-28T17:00:00,decrease,Positive,RT Waking mornings amp laying bed extra 15 mins catch Facebook twitter feed Ins
569,2013-01-28T17:00:00,decrease,Negative,RT I dont know Ive deactivate Facebook Xx
570,2013-01-28T17:00:00,decrease,Positive,You dont like Im Facebook status
571,2013-01-28T17:00:00,decrease,Positive,RT Inspector Gadget made Penny would ipad shed use facebook shed resent uncle
572,2013-01-28T17:00:00,decrease,Positive,Im Twitter family Facebook Cc
573,2013-01-28T17:00:00,decrease,Positive,Only 75 likes could get free breakfast lunch Facebook
574,2013-01-28T17:00:00,decrease,Positive,Supposedly make TARDIS emoticon facebook chat typing tardisemoticon
575,2013-01-28T17:00:00,decrease,Positive,id delete facebook prefer seeing happy without
576,2013-01-28T17:00:00,decrease,Positive,Lool Facebook There weird
577,2013-01-28T17:00:00,decrease,Positive,RT As woman becomes successful less liked Sheryl Sandberg Facebook COO Except John Kerry like
578,2013-01-28T17:00:00,decrease,Negative,My facebook app jelous twitter app rite nolove throwingsalt
579,2013-01-28T17:00:00,decrease,Positive,RT Facebook famous fags deserve strung tight tree left squeal Seen 1 lad setting Meeting give
580,2013-01-28T17:00:00,decrease,Positive,NO I dont DunyaTV Facebook According IRI survey PMLN popular party Pakistan Do agree
581,2013-01-28T17:00:00,decrease,Positive,Facebook knocking badn
582,2013-01-28T17:00:00,decrease,Negative,Last year lent I gave facebook I really dont think I could give twitter
583,2013-01-28T17:00:00,decrease,Positive,RT Facebook lot like ancient Egypt people write walls worship cats KCCO
584,2013-01-28T17:00:00,decrease,Negative,RT What fuck Facebook girls fucking dogs Jesssssus
585,2013-01-28T17:00:00,decrease,Positive,YES YES This right RT Im Twitter family Facebook
586,2013-01-28T17:00:00,decrease,Positive,Erm like week favourited tweet replied facebook post even Im happy
