id,date,class,percent,text
207,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
208,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
209,2011-07-26T17:00:00,decrease,-0.12,FCPA: SEC is probing actual/planned bribes to LIBYA's sovereign wealth fund. Exxon Mobil confirmed they're cooperating. Hess & others next?
210,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
211,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
212,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
213,2011-07-26T17:00:00,decrease,-0.12,"RT @greenhousenyt: In case u missed this: Koch Brothers, Exxon Mobil Among Those Helping ALEC Legisltive Council Write State Laws http:/ ..."
214,2011-07-26T17:00:00,decrease,-0.12,"""In 2009, Exxon Mobil made $19 B, paid no federal income taxes & received a $156 million rebate from the IRS."" HT @jpbarlow via @sarinasingh"
215,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
216,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
217,2011-07-26T17:00:00,decrease,-0.12,"@SpeakerBoehner ""The job Creators"" Exxon Mobil made 19 billion in profits in 2009. Exxon paid no federal income taxes.  Where are the Jobs?"
218,2011-07-26T17:00:00,decrease,-0.12,"@SpeakerBoehner Exxon Mobil made19 billion in profits in 2009. Exxon not only paid no fed income taxes, received156 million rebate from IRS"
219,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
220,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
221,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
222,2011-07-26T17:00:00,decrease,-0.12,"RT @greenhousenyt: In case u missed this: Koch Brothers, Exxon Mobil Among Those Helping ALEC Legisltive Council Write State Laws http:/ ..."
223,2011-07-26T17:00:00,decrease,-0.12,"RT @greenhousenyt: In case u missed this: Koch Brothers, Exxon Mobil Among Those Helping ALEC Legisltive Council Write State Laws http:/ ..."
224,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
225,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
226,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
227,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
228,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
229,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
230,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
231,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
232,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
233,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
234,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
235,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
236,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
237,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
238,2011-07-26T17:00:00,decrease,-0.12,"GE and Exxon Mobil pay no taxes. I do. You could have reminded the American public, Mr. President."
239,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
240,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
241,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
242,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
243,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
244,2011-07-26T17:00:00,decrease,-0.12,"Speaker Boehner asking my schoolbus-driving Mom to allow her Medicare be gutted, but doesn't have balls to have Exxon Mobil pay ANY taxes."
245,2011-07-26T17:00:00,decrease,-0.12,"From an (I) RT @SenatorSanders In 2009, Exxon Mobil made $19B in profits, paid no federal income taxes & received $156M rebate from the IRS"
246,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
247,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
248,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
249,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
250,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
251,2011-07-26T17:00:00,decrease,-0.12,@RepJoBonner Do u really believe that Exxon-Mobil & BP deserve  tax subsidies when Republicans want 2 underfund education or end medicare?
252,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
253,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
254,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
255,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
256,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow #FuckYouWashington ""In 2009, Exxon Mobil made $19bill, paid no federal income taxes & received a $156mill rebate from IRS."""
257,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
258,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
259,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
260,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
261,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
262,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
263,2011-07-26T17:00:00,decrease,-0.12,"#Apple is on track to surpass profit-happy Exxon Mobil as ""most valuable company"" if the iPhone 5 is a hit."
264,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
265,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
266,2011-07-26T17:00:00,decrease,-0.12,"RT @JPBarlow: #FuckYouWashington - ""In 2009, Exxon Mobil made $19 billion, paid no federal income taxes and received a $156 million reba ..."
267,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
268,2011-07-26T17:00:00,decrease,-0.12,@runforfun54 @chaimshapiro @pamsiegelzarte But what if Exxon Mobil decides that it's better to incorporate somewhere else? #problem
269,2011-07-26T17:00:00,decrease,-0.12,"@runforfun54 @chaimshapiro @pamsiegelzarte Why do you say ""revenues"" when you mean taxes? Sure we should tax Exxon Mobil more."
270,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
271,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
272,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
273,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
274,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
275,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
276,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
277,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
278,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
279,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
280,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
281,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
282,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
283,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
284,2011-07-26T17:00:00,decrease,-0.12,"RT @SenatorSanders: In 2009, Exxon Mobil made $19 billion in profits, paid no federal income taxes and received a $156 million rebate fr ..."
285,2009-02-09T17:00:00,decrease,-0.12,"@Wordpuddles I've been wondering that too. Exxon/Mobil has to keep racking up those record profits, I guess. :-("
286,2009-02-09T17:00:00,decrease,-0.12,Looks like MSN email is also used by Exxon. I just have to claim my $3 million prize from the Rev. @ Exxon Mobil. ;)
287,2009-02-09T17:00:00,decrease,-0.12,"Rex W. Tillerson, Chairman and CEO, Exxon Mobil Corporation, is coming to Stanford on February 17!"
288,2009-02-09T17:00:00,decrease,-0.12,"Mike Milken:  Microsoft, ADP, Exxon-Mobil J&J GE and Pfizer are the only 6 AAA-rated companies in the US (and 2 of those are about to drop)"
289,2009-02-09T17:00:00,decrease,-0.12,"Closed unused credit cards - Exxon Mobil Cirrus and Toys ""R"" Us Visa - keep life simple."
290,2009-02-09T17:00:00,decrease,-0.12,"It's for Exxon-Mobil, for which the nearest station is almost 100 miles away."
291,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil and other oil companies say a big thank you to the banks for being so messed up.
292,2009-02-09T17:00:00,decrease,-0.12,selling off EXXON MOBIL CORP
293,2009-02-09T17:00:00,decrease,-0.12,Acquisition	Mobil	company_beingacquired	Exxon	company_acquirer
294,2009-02-09T17:00:00,decrease,-0.12,Acquisition	Mobil	company_beingacquired	Exxon	company_acquirer
295,2009-02-09T17:00:00,decrease,-0.12,Acquisition	Mobil	company_beingacquired	Exxon	company_acquirer
296,2009-02-09T17:00:00,decrease,-0.12,Acquisition	Mobil	company_beingacquired	Exxon	company_acquirer
297,2009-02-09T17:00:00,decrease,-0.12,Acquisition	Mobil	company_beingacquired	Exxon	company_acquirer
298,2009-02-09T17:00:00,decrease,-0.12,Acquisition	Mobil	company_beingacquired	Exxon	company_acquirer
299,2009-02-09T17:00:00,decrease,-0.12,Exxon mobil set new corporate record with $45billion in profits last year. Thats why you paid over 4$ a gallon last summer.
300,2009-02-09T17:00:00,decrease,-0.12,""".. in 2007, Exxon Mobil CEO Tillerson received $16.7 million in total compensation. But Tillerson's salary was _only_ $1.8 million .."""
301,2009-02-09T17:00:00,decrease,-0.12,"It is kind of disturbing that CNN's ""First 100 days"" feature on Obama administration is sponsored by Exxon Mobil. Maybe it's just me."
302,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil earned a record 45.2 billion dollars in 2008.  Maybe they can finally afford to clean their bathrooms.
303,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil shatters US record for annual profit.Will the U.S. Government change their tax policy to get more of that PROFIT?
304,2009-02-09T17:00:00,decrease,-0.12,"RT @ThisIsTrue Cry for our economy- RT @magnify ""Exxon Mobil reported a profit of $45.2 billion in 2008, breaking record for U.S. company."""
305,2009-02-09T17:00:00,decrease,-0.12,Exxon-Mobil made $45 Billion profit in 2008. I am sure they earned it responsibly.
306,2009-02-09T17:00:00,decrease,-0.12,"RT @magnify: ""Exxon Mobil Corp. reported a profit of $45.2 billion for 2008, breaking record for a U.S. company."""
307,2009-02-09T17:00:00,decrease,-0.12,"RT @ThisIsTrue : RT @magnify: ""Exxon Mobil Corp. reported a profit of $45.2 billion for 2008, breaking record for a U.S. company."""
308,2009-02-09T17:00:00,decrease,-0.12,"RT @magnify: Anyone see this? Exxon Mobil Corp. on Friday reported a profit of $45.2 billion for 2008, breaking record for a U.S. company."
309,2009-02-09T17:00:00,decrease,-0.12,"Cry for our economy: RT @magnify: ""Exxon Mobil Corp. reported a profit of $45.2 billion for 2008, breaking record for a U.S. company."""
310,2009-02-09T17:00:00,decrease,-0.12,"RT @magnify: Anyone see this?  Exxon Mobil Corp. on Friday reported a profit of $45.2 billion for 2008, breaking record for a U.S. company."
311,2009-02-09T17:00:00,decrease,-0.12,"Anyone see this?  ""HOUSTON – Exxon Mobil Corp. on Friday reported a profit of $45.2 billion for 2008, breaking record for a U.S. company."""
312,2009-02-09T17:00:00,decrease,-0.12,"shocked by headline on Drudge, ""Exxon Mobil sets record with $45.2 billion profit"".  Holy Shit that is alot of money"
313,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil posts a record profit for 2008: U$45 billion! I'd like to see a major investment in renewable energy, please!"
314,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil, that is. Still, WTF. Now I want to google for countries whose GDP can't even fathom that number."
315,2009-02-09T17:00:00,decrease,-0.12,"Hey, GRATS Exxon Mobil!  You did an awesome job raping us last year."
316,2009-02-09T17:00:00,decrease,-0.12,"As SNL Weekend Update puts it ""Really?!!!!""  Exxon Mobil sets record with $45.2 billion profit"
317,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil posts record $45.2 billion profit in 2008 -- Citizens of these United States, Thank you very much"
318,2009-02-09T17:00:00,decrease,-0.12,"Even with dropping prices, Exxon Mobil Corp. still makes big money! A profit of $45.2 billion for 2008! (via @ColonelTribune)"
319,2009-02-09T17:00:00,decrease,-0.12,"& then amidst 50K job losses in 1 day, U hear Red Wings paying $72M/ 5 yr contract 2 Zetterberg & Exxon Mobil w/ a $45B profit & think, HUH?"
320,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil reported profit of $45.2 billion for 2008, breaking its own record even as its fourth-quarter earnings fell 33% from a year ago."
321,2009-02-09T17:00:00,decrease,-0.12,is amazed by Exxon Mobil.  45.2 Billion in Profit.  116.2 Billion in taxes paid.  Quite a 2008.
322,2009-02-09T17:00:00,decrease,-0.12,Times are tough - Exxon Mobil's profits only $45.2 billion in 08!
323,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil: Record-Breaking Profits of $45.2 billion for 2008. Analyst rate it a neutral buy due to a decline in the price of oil
324,2009-02-09T17:00:00,decrease,-0.12,Probably won't be seeing layoffs from them anytime soon - Exxon Mobil posts record $45.2 billion profit in 2008
325,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil reports a profit of $45.2 billion for 2008, breaking its own record. Crisis? What crisis?"
326,2009-02-09T17:00:00,decrease,-0.12,@BreakingNewsOn  That is so obscene! Exxon Mobil shatters U.S. record with $45.2 billion annual profit despite year-end oil plunge.
327,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil. Record 2008 profit of $45.2 billion. They could give every citizen a crisp new $100 bill and STILL have $14 billion left.
328,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil shatters U.S. record with $45.2 billion annual profit despite year-end oil plunge.
329,2009-02-09T17:00:00,decrease,-0.12,@lloydowens Exxon-Mobil had to MAKE 477 Billion to to end up with profit 45 Billion!
330,2009-02-09T17:00:00,decrease,-0.12,@grainsofhope it is sad - the impact on american families while Exxon Mobil profits is horrible -people went without big time
331,2009-02-09T17:00:00,decrease,-0.12,"Twitter Trend lo que esta Rising en Twitter hoy: Alaskans brace, biggest drop, Exxon Mobil, Paul McCartney, Zimbabwe Opposition, Super Bowl"
332,2009-02-09T17:00:00,decrease,-0.12,"Not one day goes by without some new alarming economic news, todays ?? Exxon Mobil sets record with $45.2 billion profit !! http://ping. ..."
333,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil broke its own record for stratospheric US company profits, reporting $45.2B in '08 Our wallets thanks you Exxon Mobil.  Fuckers."
334,2009-02-09T17:00:00,decrease,-0.12,RT @brundle_fly: In other OMFG News. Exxon Mobil Reports Record $45.2 Billion Profit
335,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil had a record 45.22 billion dollar net profit in 2008 - and we know why
336,2009-02-09T17:00:00,decrease,-0.12,"@michaeljbarber  Exxon-Mobil has a 57% ""cost of goods sold"" it looks like..."
337,2009-02-09T17:00:00,decrease,-0.12,RT @BradHoward Just noticed Exxon-Mobil had to MAKE 477 Billion to Profit 45 Billion (9.4%). Not extraordinary in my book. Google=19% 2008
338,2009-02-09T17:00:00,decrease,-0.12,WTF! Exxon Mobil sets record with $45.2 BILLION profit??? Again- WTF?
339,2009-02-09T17:00:00,decrease,-0.12,Just noticed Exxon-Mobil had to MAKE 477 Billion to Profit 45 Billion. 9.4% profit/income.  Not extraordinary in my book.  Google = 19% 2008
340,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil profit falls 33% to $45.2 billion on sales of $84.7 billion, that's not a bad profit fall at all! Owning Exxon stock - priceless"
341,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil sets record with $45B proft. No matter if oil prices are high or low, major energy co's will ALWAYS profit. Where do I sign up?"
342,2009-02-09T17:00:00,decrease,-0.12,I went to Exxon Mobil's website and looked in the CEO's (Rex W. Tillerson) eyes. Seems nice enough. Wonder what he could build instead
343,2009-02-09T17:00:00,decrease,-0.12,"How many people could we feed with $1, 287? Exxon Mobil reported today, that they made $1,287.00 in profit for every second of 2007."
344,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil Record $45.2B Profit For '08.Apparently that whole 'raping the planet for all its natural resources' thing is paying off.
345,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil recession proof sets record with $45.2 billion profit
346,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil reported $45.22bil annual profit, the largest in US history. Peak reached, now staring down ominously at its trough??"
347,2009-02-09T17:00:00,decrease,-0.12,@brundle_fly Holy crap. re: Exxon Mobil. :-/
348,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil Profit Falls 33%, Less Than Estimated"
349,2009-02-09T17:00:00,decrease,-0.12,In other OMFG News. Exxon Mobil Reports Record $45.2 Billion Profit
350,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil.  Record profits four years in a row. Sometimes I wish I were a terrorist. Target #1: These motherfuckers.
351,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil's profits fell 33% this Qtr., to the paltry, insignificant, nigh-ephemeral sum of SEVEN POINT EIGHT BILLION DOLLARS."
352,2009-02-09T17:00:00,decrease,-0.12,"""Exxon Mobil Corp. today reported a profit of $45.2 billion "" hmmm sounds like they have some capital to bail out the  auto industry..."
353,2009-02-09T17:00:00,decrease,-0.12,: U.S. economy sinks at worse pace since 1982 yet miraculously Exxon Mobil manages to shatter their profit record!
354,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil shatters U.S. record with $45.2 billion annual profit despite year-end oil plunge.
355,2009-02-09T17:00:00,decrease,-0.12,"Exxon posts $45.2B record profit: Exxon Mobil reported the largest annual profit in U.S. history Friday, making $45.22 billion on the bac.."
356,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil recorded a 45.2B profit...? bullshit oil companies continue to get over on us, over & over."
357,2009-02-09T17:00:00,decrease,-0.12,More than 100K people have lost their jobs since Monday and Exxon Mobil generates record profits! The world works in mysterious ways.
358,2009-02-09T17:00:00,decrease,-0.12,This pisses me off:  a bad fourth-quarter didn’t stop Exxon Mobil Corp from breaking its own record for annual profit: $45.2 billion in 2008
359,2009-02-09T17:00:00,decrease,-0.12,CNN reporting US GDP shrunk 3.8% in 4th quarter | Exxon/Mobil with $45 Billion profit in 2008.  what is wrong here?
360,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil still making huge profits. How bout we have the oil industry bail out the auto industry. It's in their interest, right?"
361,2009-02-09T17:00:00,decrease,-0.12,"is grrring over ""Exxon Mobil Corp. on Friday reported a profit of $45.2 billion for 2008, breaking its own record for a U.S. company"""
362,2009-02-09T17:00:00,decrease,-0.12,why am I seeing Exxon Mobil is making a huge profit again??
363,2009-02-09T17:00:00,decrease,-0.12,"""Exxon Mobil breaks its own record with $45.2 billion profit"" - maybe we should get some stimulus money from them instead of us taxpayers..."
364,2009-02-09T17:00:00,decrease,-0.12,"@dirtyvizzer Maybe they should to apply at Exxon Mobil, they seem to have some extra money to share"
365,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil Corp. on Friday reported a profit of $45.2 billion for 2008 even as its fourth-quarter earnings fell 33 percent from a year ago.
366,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil posts a record profit,I guess they get to keep the corporate jet?"
367,2009-02-09T17:00:00,decrease,-0.12,"@nytimes Exxon Mobil still reported record profit of $45.2 billion for 2008, breaking its own record for a U.S. company"
368,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil Corp. reported a $45.2 billion profit for 2008. Breaks its own record for U.S. company. Me thinks I'm in the wrong industry...
369,2009-02-09T17:00:00,decrease,-0.12,"RT@heysooz IMHO, this is just wrong: Exxon Mobil shatters US record for annual profit (totally wrong!!!!)"
370,2009-02-09T17:00:00,decrease,-0.12,"IMHO, this is just wrong:  Exxon Mobil shatters US record for annual profit..."
371,2009-02-09T17:00:00,decrease,-0.12,"everybody's getting laid off, companies are posting losses left and right and exxon mobil reports a record 42.5 billion profit"
372,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil shatters US record with $45.2 billion profit. Why arent we storming there head quarters with torches and pitch forks?
373,2009-02-09T17:00:00,decrease,-0.12,So Exxon Mobil made $45 billion profit in 2008. They would have made even more if oil prices didn't drop 2nd half of the year.
374,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil w/ $45.2 Billion annual profits? I think another cockpunch is in order...
375,2009-02-09T17:00:00,decrease,-0.12,"Exxon Mobil reported its fourth quarter earnings this a.m. Down 33% from one year earlier. But full year profits: $45 billion, new record."
376,2009-02-09T17:00:00,decrease,-0.12,RT @BreakingNewsOn: Exxon Mobil shatters U.S. record with $45.2 billion annual profit despite year-end oil plunge.
377,2009-02-09T17:00:00,decrease,-0.12,RT @KXAN_News Exxon Mobil shatters U.S. record with $45.2billion annual profit despite year-end oil plunge. (via @joshuabaer)
378,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil has made $45.2 billion annual profit - a record for a US company. Perhaps it can help bail out some banks.
379,2009-02-09T17:00:00,decrease,-0.12,@detnews Glad I bought stock in Exxon Mobil. Gains there offset losses in Ford stock.
380,2009-02-09T17:00:00,decrease,-0.12,"RT @MLive: ""Exxon Mobil sets record with $45.2 billion profit"" Am I the only person enraged by this?!?"
381,2009-02-09T17:00:00,decrease,-0.12,"...And Exxon Mobil 4Q earnings were down 33%  due to ""sinking fuel prices"".  I thought it was just a conspiracy to spur holiday sales!"
382,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil sets record with $45.2 billion profit..maybe we shud ask them to bail us out!!
383,2009-02-09T17:00:00,decrease,-0.12,whew - Exxon Mobil shatters US record with $45.2 billion annual profit despite year-end oil plunge
384,2009-02-09T17:00:00,decrease,-0.12,Exxon Mobil breaks its own record with $45.2 billion profit.
385,2008-09-26T17:00:00,decrease,-0.11,"Here is a shock: Last quarter, Exxon Mobil posted the highest profits of any corporation in U.S. history - $11.68 billion."
386,2008-09-26T17:00:00,decrease,-0.11,up late writing again. why don't we nationalize EXXON MOBIL?
