id,date,class,percent,text
214,2013-04-17T17:00:00,increase,0.31,Oooo tesla motors at scripps. Yeeah I'm in la jolla.
215,2013-04-17T17:00:00,increase,0.31,RT @RoselynEnergy70: Sky 4 Energy relies on the conclusions of Nikola Tesla; the daddy of electricity #greendiyhttp://mynewenergysource. ...
216,2013-04-17T17:00:00,increase,0.31,@Darkcougarkat Actually saw a Tesla when I was going to the grocery store yesterday. Never thought I would see one on the road here.
217,2013-04-17T17:00:00,increase,0.31,@edmburns hmm still wondering whether Bale's characters were twins or did he clone himself in tesla's machine before?
218,2013-04-17T17:00:00,increase,0.31,Tesla - love song
219,2013-04-17T17:00:00,increase,0.31,I don't see any thread from this enemy. So you can cal me Tesla.. Nikola.. Impeccably dressed
220,2013-04-17T17:00:00,increase,0.31,@colinbowern Any thoughts on the upcoming Tesla X?  I wonder if 7 seats is realistic.
221,2013-04-17T17:00:00,increase,0.31,@prasanto you to be the wanting Tesla one too?
222,2013-04-17T17:00:00,increase,0.31,"I just heard Tesla's modern day cowboy, I forgot how good that song is"
223,2013-04-17T17:00:00,increase,0.31,Sky 4 Energy relies on the conclusions of Nikola Tesla; the daddy of electricity #greendiyhttp://mynewenergysource.com/sky4E
224,2013-04-17T17:00:00,increase,0.31,"Time Travel Match-up: Who would win in an ""inventing stuff"" contest?1) Nikola Tesla2) Leonardo DaVinci"
225,2013-04-17T17:00:00,increase,0.31,"I am at Abode Coffeehouse. Stop by and say hi - anything to get me outta the ""Byron and Tesla"" writing mood."
226,2013-04-17T17:00:00,increase,0.31,"@CRi_Omaha is at #Infotec today, right by the Tesla car. We have popcorn, candy and a chance to win a Nexus 7! Stop by and say hello!"
227,2013-04-17T17:00:00,increase,0.31,@Vanilla990 @wintersuxx She's gonna hide a Tesla Coil in your toilet.
228,2013-04-17T17:00:00,increase,0.31,RT @Emperor_Tesla: @_morgaanlee  its okay. I know  ;) we wont stir up the waters and say it out loud. Hahahah
229,2013-04-17T17:00:00,increase,0.31,@Sam_Tesla good luck!!
230,2013-04-17T17:00:00,increase,0.31,If everything we have to write about is to be debated and really fast. #tesla #electric #car #austin #thedomain #swag #swagtag
231,2013-04-17T17:00:00,increase,0.31,@zero_tesla yes brat we are...*elbows you in the side*
232,2013-04-17T17:00:00,increase,0.31,"RT @TheArtWarriors: ""Our virtues and our failings are inseparable, like force and matter. When they separate, man is no more."" Nikola Tesla"
233,2013-04-17T17:00:00,increase,0.31,@zero_tesla maybe
234,2013-04-17T17:00:00,increase,0.31,@J_Tesla tease -_-t'
235,2013-04-17T17:00:00,increase,0.31,Is Tesla alrdy Outsellin The Wor... http:/2013/04/17/is-tesla-already-outselling-the-worlds-top-luxury-automakers-tsla/?tb #TSLA
236,2013-04-17T17:00:00,increase,0.31,@Emperor_Tesla @CrownTheEmpire yup! did you hear our new single featuring Andy from Crown the empire!?
237,2013-04-17T17:00:00,increase,0.31,@zero_tesla *punches you in the stomach* shush...
238,2013-04-17T17:00:00,increase,0.31,"@tesla_maple @scifigirl HAVE A NICE DAY, HONEY."
239,2013-04-17T17:00:00,increase,0.31,"@scifigirl @tesla_maple I agree. I'm just, you know, really good at separating my enjoyment of a thing from its creators. Have to be."
240,2013-04-17T17:00:00,increase,0.31,@Emperor_Tesla check out our new single !
241,2013-04-17T17:00:00,increase,0.31,@zero_tesla it's a secret...
242,2013-04-17T17:00:00,increase,0.31,Is Tesla alrdy Outsellin The Wor... http:/2013/04/17/is-tesla-already-outselling-the-worlds-top-luxury-automakers-tsla/?tb #AudiA8 #BMW
243,2013-04-17T17:00:00,increase,0.31,"@tesla_maple @scifigirl But regardless of whether it was meant to be a joke, it's still a shitty thing to say about someone else."
244,2013-04-17T17:00:00,increase,0.31,"@tesla_maple @scifigirl MF's was supposed to be humorous, but it was very, very dry and a lot of people took it seriously."
245,2013-04-17T17:00:00,increase,0.31,"@scifigirl @tesla_maple That Martin Freeman interview was painful and terrible though, even though he was joking. He should know better."
246,2013-04-17T17:00:00,increase,0.31,@scifigirl @tesla_maple Hm. Most of the things that I've seen credited to Cumberbatch weren't actually what he said.
247,2013-04-17T17:00:00,increase,0.31,@scifigirl @tesla_maple Joan Watson is fucking fierce and I will fight anyone who says otherwise.
248,2013-04-17T17:00:00,increase,0.31,@Ibsenite Do you work for Tesla? Can I get a free car?
249,2013-04-17T17:00:00,increase,0.31,@zero_tesla I'll take care of him Ezra...*picks him up*
250,2013-04-17T17:00:00,increase,0.31,Saw my first Tesla Model S driving around Austin! I remember playing iPad spotting. This has the same feeling about it. @elonmsuk
251,2013-04-17T17:00:00,increase,0.31,@zero_tesla (you are going to fall unconscious as soon as you walk out that door thanks to me)
252,2013-04-17T17:00:00,increase,0.31,@zero_tesla such words...*begins to walk up the stairs* what a rude guest you have dear sister...
253,2013-04-17T17:00:00,increase,0.31,"@tesla_maple @scifigirl I did not expect to like Arrow at all and I still can't tell you why, so that makes total sense to me."
254,2013-04-17T17:00:00,increase,0.31,@stephensitko buy Tesla duh
255,2013-04-17T17:00:00,increase,0.31,@zero_tesla @EziosLove what?  Have never seen you before in my life*pushes you back and kisses Ezra's forehead* thanks sis
256,2013-04-17T17:00:00,increase,0.31,“@Tesla_Army: What Serbian politicians want is NOT what Serbian people want. FUCK EU! #EU #Fuck #politicians”
257,2013-04-17T17:00:00,increase,0.31,@zero_tesla *closes the door* ahh sis I see you have a guest...
258,2013-04-17T17:00:00,increase,0.31,@jsnsndr heard of P7C3? A neuroprotective agent that enhances hippocampal neurogenesis..Tesla et al. 2012
259,2013-04-17T17:00:00,increase,0.31,@zero_tesla then we are not RPing
260,2013-04-17T17:00:00,increase,0.31,"""Our virtues and our failings are inseparable, like force and matter. When they separate, man is no more."" Nikola Tesla"
261,2013-04-17T17:00:00,increase,0.31,@zero_tesla left a message and it says: i felt like making a reference to the runaway guys
262,2013-04-17T17:00:00,increase,0.31,@zero_tesla waluigi can do whatever the he want now shut up *disappears*
263,2013-04-17T17:00:00,increase,0.31,@tiffyhop theyre in the tesla room in the back right cabinet
264,2013-04-17T17:00:00,increase,0.31,"RT @congraved: No Spotify, I did not mean ""Tesla live song"". #kingsallday #herewestay"
265,2013-04-17T17:00:00,increase,0.31,Me and tesla should just be bf and gf like really.... #wegoondates
266,2013-04-17T17:00:00,increase,0.31,"#Dallas is a proper GM-fest: Cadillac, Corvette....but, there's a Tesla!"
267,2013-04-17T17:00:00,increase,0.31,Really bro is just a math class and u tripping cuz u think ur  Nikola Tesla and think u kno more than a professor. #niggasbelike
268,2013-04-17T17:00:00,increase,0.31,@zero_tesla //could you please? im kinda busy.
269,2013-04-17T17:00:00,increase,0.31,"Thanks @Angela_Coach, @psiquemx &amp; @Tesla_Prime for following us, and be welcome!!"
270,2013-04-17T17:00:00,increase,0.31,somebody please make a Tesla or a Vidocq biopic.....
271,2013-04-17T17:00:00,increase,0.31,@EziosGrl @blades_revenge_ @zero_tesla *runs with Erica* good luck Anthony!*disappears
272,2013-04-17T17:00:00,increase,0.31,@2fast2frogberg  Did you just say that Tesla is coming out with a truck?
273,2013-04-17T17:00:00,increase,0.31,@Blades_Revenge_ @zero_tesla gah*runs with Lance*
274,2013-04-17T17:00:00,increase,0.31,@Anthony_ACson @zero_tesla *Pushes Erica and Lance out of the way and grabs you*
275,2013-04-17T17:00:00,increase,0.31,RT @JCVenter: Going from driving my 1950 XK120 to my Tesla in the same day is a good way to see how far we have come in 63 years. Same w ...
276,2013-04-17T17:00:00,increase,0.31,@Lance_Assassin7 @zero_tesla @Anthony_ACson @EziosGrl *Runs up the stairs*
277,2013-04-17T17:00:00,increase,0.31,"@AKAHNDESIGN Tesla is definitively one to watch, the most impressive we have driven is the ampera, the price is just too steep for now"
278,2013-04-17T17:00:00,increase,0.31,@zero_tesla @blades_revenge_ lets go now! @Anthony_acson @EziosGrl
279,2013-04-17T17:00:00,increase,0.31,@zero_tesla @Lance_Assassin7 @Anthony_ACson @EziosGrl *Wakes up* WHO IS DESMOND!?
280,2013-04-17T17:00:00,increase,0.31,"@zero_tesla @blades_revenge_ alright kids, lets go Erica has the apple so lets make our leave @Anthony_ACson @Eziosgrl"
281,2013-04-17T17:00:00,increase,0.31,"RT @Islam_Tesla: @Shaithis72 @Chonilladotcom Sugar Child, I'm too sassy to be living like R Kelly *Snaps Fingers and turns on the OWN Ne ..."
282,2013-04-17T17:00:00,increase,0.31,@elonmusk Using electric semi rigs for the last mile to the pad is good PR for Tesla too. A big plus being a clean drive through the hanger&gt;
283,2013-04-17T17:00:00,increase,0.31,@zero_tesla @blades_revenge_ my work is done*showers you with knives and then leaves kicking Ezio on the way up*
284,2013-04-17T17:00:00,increase,0.31,@zero_tesla @blades_revenge_ heh...my sister married the better one...*drags the Sultans knife across your chest*
285,2013-04-17T17:00:00,increase,0.31,"#NowPlaying ""Love Song"" - Tesla"
286,2013-04-17T17:00:00,increase,0.31,Tesla deals with too much bs
287,2013-04-17T17:00:00,increase,0.31,@zero_tesla @blades_revenge_ *punches you again* I am really enjoying this...
288,2013-04-17T17:00:00,increase,0.31,"RT @TeslaMotors: #WattsUp: Model S is built entirely at the Tesla factory in Fremont, CA where we employ over 4,000 engineers &amp; manu ..."
289,2013-04-17T17:00:00,increase,0.31,@Blades_Revenge_ @zero_tesla @stabtemplars *gasps* *nods and grabs the apple while he's blacked out and runs up the stairs*
290,2013-04-17T17:00:00,increase,0.31,@Blades_Revenge_ @zero_tesla @stabtemplars hah...go Erica now
291,2013-04-17T17:00:00,increase,0.31,@EziosGrl @zero_tesla @stabtemplars *As I hold the Apple time freezes for 5 minutes and I black out*
292,2013-04-17T17:00:00,increase,0.31,@Blades_Revenge_ @zero_tesla *whimpers* @stabtemplars HELP ME!
293,2013-04-17T17:00:00,increase,0.31,@Blades_Revenge_ @zero_tesla //you cheater!Ha won't work....I'm a walking shadow...*my lips curl into a deadly sneer*
294,2013-04-17T17:00:00,increase,0.31,"RT @congraved: No Spotify, I did not mean ""Tesla live song"". #kingsallday #herewestay"
295,2013-04-17T17:00:00,increase,0.31,@EziosGrl @zero_tesla *Freezes Erica*
296,2013-04-17T17:00:00,increase,0.31,Just saw a Tesla Model S on the highway for the first time... Electric Muscle #flexxin haha @GiveBGasMoney
297,2013-04-17T17:00:00,increase,0.31,@Blades_Revenge_ @zero_tesla Lance!*tries to slip past Ezio*
298,2013-04-17T17:00:00,increase,0.31,"No Spotify, I did not mean ""Tesla live song"". #kingsallday #herewestay"
299,2013-04-17T17:00:00,increase,0.31,@Lance_Assassin7 @zero_tesla *Pushes the power against you as it cooks your brains*
300,2010-12-22T17:00:00,decrease,-0.19,@tesla_x Thanks. This is very interesting. Heard some meteorologists talking about it.
301,2010-12-22T17:00:00,decrease,-0.19,$7000 tax credit for buying a Tesla Roadster
302,2010-12-22T17:00:00,decrease,-0.19,"First Tesla Wars serious update is out.Three new units were added: Destroyer, Rider and Bombardier.In-game Tesla Store has been created."
303,2010-12-22T17:00:00,decrease,-0.19,Tesla Tirpitz in 1914 trimetal compressed gas activated turbine and von Braun Tesla  1936-37 New Mexico pressure drive appear end of WWII
304,2010-12-22T17:00:00,decrease,-0.19,"Maybe I Was Wrong About Tesla: Tesla has all the qualities I like to see, so maybe I was wrong about it."
305,2010-12-22T17:00:00,decrease,-0.19,"Maybe I Was Wrong About Tesla: Tesla has all the qualities I like to see, so maybe I was wrong about it."
306,2010-12-22T17:00:00,decrease,-0.19,"For Christmas this year, Chris Mindel bought me a Tesla Roadster."
307,2010-12-22T17:00:00,decrease,-0.19,"Tesla says 10 words, jams to music, and has a wicked meow. Filling out early entrance apps to the Ivies now."
308,2010-12-22T17:00:00,decrease,-0.19,RT @MichaelThwaite: _sigh_ I try & write meaningful articles on #ev tech but larking about with a #tesla gets thousands of views http:// ...
309,2010-12-22T17:00:00,decrease,-0.19,@aptronym Philip Stein. Remember the Tesla stuff? Something about frequencies / harmony / pseudo-science
310,2010-12-22T17:00:00,decrease,-0.19,yea like that song RT @ivanpsrb: one republic - secrets ! RT @aldecipta: #nw sorcerer's apprentice (again) . make me a tesla coil :)
311,2010-12-22T17:00:00,decrease,-0.19,"Dreamed Nikola Tesla told me most embarrassing moment: Edison mistook ""Meet me in the laboratory,"" for ""Meet me in the lavatory."" #nottrue"
312,2010-12-22T17:00:00,decrease,-0.19,"Tesla: ""what am i? your house elf?""  Magnus: ""thank you Dobby."" #sanctuary"
313,2010-12-22T17:00:00,decrease,-0.19,#nw sorcerer's apprentice (again) . make me a tesla coil :)
314,2010-12-22T17:00:00,decrease,-0.19,@cspanwj Just Ask Tesla!
315,2010-12-22T17:00:00,decrease,-0.19,"@dragonkenlai @Arianti @brendansiva @edmundbon Tesla, Poison, Warrant, Nelson, Whitelion, Skid Row, Ratt?"
316,2010-12-22T17:00:00,decrease,-0.19,@Uncle_Uhbif Tesla Tower+Mammoth Tank!
317,2010-12-22T17:00:00,decrease,-0.19,kagum bila dgr lagu secret onerepublic been played by tesla coil kt sorcerer apprantice
318,2010-12-22T17:00:00,decrease,-0.19,@EternalMidnight I read alittle bit about Tesla. He was a clever fellow I must say.
319,2010-12-22T17:00:00,decrease,-0.19,"next: 'Trail of Blood' (i like Tesla, i think he should be a main character as he adds comic value to the show) #sanctuary"
320,2010-12-22T17:00:00,decrease,-0.19,"Merry Christmas, Chad!!! RT @thechadT: Its not what u got, its what u give!! -Tesla"
321,2010-12-22T17:00:00,decrease,-0.19,"@phaezen @magependragon Oh, that's easy. She couldn't justify it if she spent the money on something more awesome, like a Tesla ;)"
322,2010-12-22T17:00:00,decrease,-0.19,"Its not what u got, its what u give!! -Tesla"
323,2010-12-22T17:00:00,decrease,-0.19,"@GodSaysSo @Sharky_Fandango you still rock, God...give Tesla and Charles Haddon my love the next time you see them..."
324,2010-12-22T17:00:00,decrease,-0.19,"""Tesla was the electric Jesus!"""
325,2010-12-22T17:00:00,decrease,-0.19,@lovebelievesin AND I SHALL NEVER LEAVE YOUR SIDE lol Tesla coil sperm what is this conversation even.
326,2010-12-22T17:00:00,decrease,-0.19,@nic_tesla I'm going back to atlanta for new years
327,2010-12-22T17:00:00,decrease,-0.19,"RT @tesla_s: Tesla s impulse technology » Free Downloads Rapidshare Software ...: Free Software, music, movie and games downl... http:// ..."
328,2010-12-22T17:00:00,decrease,-0.19,RT @TREIBeTheFuture CEO of Tesla Motors is featured in this article! All electric Tesla does 0 to 60 mph in 3.7 seconds...
329,2010-12-22T17:00:00,decrease,-0.19,Tesla's crossfusion has high heels. HOW DO YOU FIGHT IN HEELS!?
330,2010-12-22T17:00:00,decrease,-0.19,"Helen: Go. Fix my house.Tesla: What am I, your house elf?Helen: Thank you, Dobby!"
331,2010-12-22T17:00:00,decrease,-0.19,"@nic_tesla aaah, I missed the subtlety you were going for lol. My bad :)"
332,2010-12-22T17:00:00,decrease,-0.19,"My 1st car is going to be electric, for sure, That's actually a semi-promise there #twitter doesn't allow you to hear my voice. #Tesla #Audi"
333,2010-12-22T17:00:00,decrease,-0.19,"@nic_tesla  because nothing you could ever do to spite me would make you feel better about yourself...in fact, you'd only feel worse"
334,2010-12-22T17:00:00,decrease,-0.19,my deep love for nikola tesla on sanctuary just grows with every episode he is in.
335,2010-12-22T17:00:00,decrease,-0.19,Tesla was the electric Jesus.
336,2010-12-22T17:00:00,decrease,-0.19,"@jasonbirch I'll get right on that. Signed, N. Tesla"
337,2010-12-22T17:00:00,decrease,-0.19,"Member Matt entered the Tesla Coils chat room at 10:39:35 CST on Tuesday, December 21st, 2010."
338,2010-12-22T17:00:00,decrease,-0.19,"I want to punch Nikola Tesla in the face, just so that I can say I punched Nikola Tesla in the face. Shockingly bad pun resisted (or not.)"
339,2010-12-22T17:00:00,decrease,-0.19,@J_Tesla Hahahahaha!!! Que pavera!!! Lol
340,2010-12-22T17:00:00,decrease,-0.19,"@AnthonyCumia Marconi didn't invent radio, Tesla did. Marconi was stripped of his patent in 1943 for infringment on Tesla's patents. #fyi"
341,2010-12-22T17:00:00,decrease,-0.19,@J_Tesla @prguy85 lol :D
342,2010-12-22T17:00:00,decrease,-0.19,@J_Tesla Paul McCartney what!?
343,2010-12-22T17:00:00,decrease,-0.19,@Aerilon452 Tesla is better without it but so funny with it lol! :D
344,2010-12-22T17:00:00,decrease,-0.19,Home with baby Tesla!
345,2010-12-22T17:00:00,decrease,-0.19,"also Tesla HATES it, which is hilarious."
346,2010-12-22T17:00:00,decrease,-0.19,@joshkatzowitz Still waiting for a Tesla show on Palladia on DirecTV (567). Saw #Shinedown on there the other night. Excellent.
347,2010-12-22T17:00:00,decrease,-0.19,"Member John entered the Tesla Coils chat room at 7:29:22 CST on Tuesday, December 21st, 2010."
348,2010-12-22T17:00:00,decrease,-0.19,RT @DavisPrSF: Check out a photo of construction at the San Francisco Public Utilities Commission's Tesla Treatment Facility on... http…
349,2010-12-22T17:00:00,decrease,-0.19,@TeslaSoft just emailed you!  I LOVE Tesla apps!!
350,2010-12-22T17:00:00,decrease,-0.19,RT @DavisPRSF: Check out a photo of construction at the San Francisco Public Utilities Commission's Tesla Treatment Facility on... http: ...
351,2010-12-22T17:00:00,decrease,-0.19,"Was just offered a ride in a Tesla Roadster. Of course, I dropped my design work and went for a spin. I am blown away!"
352,2010-12-22T17:00:00,decrease,-0.19,Damn  the new tesla electric car hits 0-60 in 4 seconds
353,2010-12-22T17:00:00,decrease,-0.19,"@MaryEllen74: Haha he only wants to go to HCC if we're going to see Poison & Tesla! :D Thanks for the good wishes, much appreciated!"
354,2010-12-22T17:00:00,decrease,-0.19,"I spent the day trying to tune a Tesla annt. coil. for max output, but, the rain is cold and the best I can get today is a .05 vdc output."
355,2010-12-22T17:00:00,decrease,-0.19,#nowplaying Dear Mom by Grace & Tesla. Love you Super Woman!
356,2010-12-22T17:00:00,decrease,-0.19,@aminamat Don't be silly. Edison couldn't come up with a flux capacitor or an oscillation overthruster. That would take a Tesla!
357,2010-12-22T17:00:00,decrease,-0.19,@DAVEYSUICIDE Tesla = the jesus tits of music.
358,2010-12-22T17:00:00,decrease,-0.19,Great call today with the team from @InsidePalo Performance Management utilizing Excel and Tesla Graphics cards. #innovativeBI #CPM
359,2010-12-22T17:00:00,decrease,-0.19,RT @skynewsbreak Vince Cable uses the Tesla's electro-mechanical oscillator on Cubria in order to overt the news from cablegate
360,2010-12-22T17:00:00,decrease,-0.19,@cnnbrk Tesla made earthquake no. 333 on September 3 at 3:03:27 A 27 day man-made seismic event.
361,2010-12-22T17:00:00,decrease,-0.19,@C0bwebb I think tesla picked up a Pinot noir. I compared John to an argentenian malbec  which is one of my face wines
362,2010-12-22T17:00:00,decrease,-0.19,@nocleversig Malbec...isn't that what Tesla picked up from the wine cellar in your wine cellar fic? *grins*
363,2010-12-22T17:00:00,decrease,-0.19,"@Thundergod The Tesla in Sanctuary is also a vampire, so you can probably chock inaccuracies up to creative liberty."
364,2010-12-22T17:00:00,decrease,-0.19,@rizoldak I thought Tesla was very OCD and fastidious about his appearance?
365,2010-12-22T17:00:00,decrease,-0.19,@amandatapping @SanctuarySeries already having w/draw symptoms from no new Sanctuary this week! Help! I need my Tesla & Druitt! lol
366,2010-12-22T17:00:00,decrease,-0.19,Off to Ambon! See y'all next year @ririecholid @biiinch @tulus_m @ibibrahimhim @echa_tesla @rowmix @sindhubanyu @yarriva @athfandenanda
367,2010-12-22T17:00:00,decrease,-0.19,@jamesyuill Many thanks for switching me on to Tesla Boy. They'd passed me by somehow. Lovin that album of theirs. Nice one!
368,2010-12-22T17:00:00,decrease,-0.19,"Member Rich entered the Tesla Coils chat room at 4:40:45 CST on Tuesday, December 21st, 2010."
369,2010-12-22T17:00:00,decrease,-0.19,"Member Eric entered the Tesla Coils chat room at 3:54:16 CST on Tuesday, December 21st, 2010."
370,2010-12-22T17:00:00,decrease,-0.19,"Member John entered the Tesla Coils chat room at 3:28:35 CST on Tuesday, December 21st, 2010."
371,2010-12-22T17:00:00,decrease,-0.19,"Wow, just saw a Tesla Roadster drive by. Sick."
372,2010-12-22T17:00:00,decrease,-0.19,"lmao. 'Hewy, Dewy & Screwy.' Tesla, you're awesome :D #sanctuary"
373,2010-12-22T17:00:00,decrease,-0.19,@ArteFiasco Bring Tesla boy!!!!!!!
374,2010-12-22T17:00:00,decrease,-0.19,"have Tesla's ""love song"" i think its called stuck in my head for no good reason. (its like a 1990 flashback lol)"
375,2010-12-22T17:00:00,decrease,-0.19,Tesla's oscillator (earthquake machine) got me thinking about oscillation & resonance in term of dimensions *brain on fire*
376,2010-12-22T17:00:00,decrease,-0.19,@ConnectByHertz   Where's the Tesla for NYC?  :(
377,2010-12-22T17:00:00,decrease,-0.19,"@infosomniac2   WAAAYYYY back when,  you had found a few good Tesla and tesla coil pages, you wouldn't have happened to book mark those?"
378,2010-12-22T17:00:00,decrease,-0.19,@BostonShawn @travisrodgers I just tuned in as well.  Nikola Tesla would like his radio back.
379,2010-12-22T17:00:00,decrease,-0.19,@tesla_x I got this on my e-mail a couple of days ago. Interesting.
380,2010-12-22T17:00:00,decrease,-0.19,SIGNS - TESLA
381,2010-12-22T17:00:00,decrease,-0.19,"RT @rizoldak: ""Where would science be today if I constantly stopped to bathe?"" - Nikola Tesla's character on #Sanctuary"
382,2010-12-22T17:00:00,decrease,-0.19,"@The8thRealm oh ok, i was bout to say dont talk down on my boi Tesla. Thats my boi!!!!!"
383,2010-12-22T17:00:00,decrease,-0.19,we were told to follow devoid of the findings of Tesla which were of such great importance as to explain true nature and world events as the
384,2010-12-22T17:00:00,decrease,-0.19,called mosquito coast. And thus to the internet under topics like Tesla and UFO the main science of Tesla is exposed tainting the education
385,2010-12-22T17:00:00,decrease,-0.19,technology from New Mexico laboratories given Tesla may have been at TA-33 Los Alamos in the 1930s with 7' coils and depicted in a movie
386,2010-12-22T17:00:00,decrease,-0.19,have been successful at many just as Tesla had many that other benefited by. Which reminds me of the salvage haunts Bill uses for disguarded
387,2010-12-22T17:00:00,decrease,-0.19,"""Where would science be today if I constantly stopped to bathe?"" - Nikola Tesla's character on #Sanctuary"
388,2010-12-22T17:00:00,decrease,-0.19,the life of Tesla. I recall another event Bill had while in the Air Force of the capture of Russian aircraft that hit the news. Perhaps the
389,2010-12-22T17:00:00,decrease,-0.19,constructs the Tesla science. In growing up in the 1960s we lived through the Cuban missile crisis but Bill live through it in a different
390,2010-12-22T17:00:00,decrease,-0.19,of Tesla and showed me the air core inductors and 1/2 metal sphere world event related by Lyne hit the papers in my lifetime. Lyne also re
391,2010-12-22T17:00:00,decrease,-0.19,The life and accomplishments of Tesla as told by Lyne surpasses everyone else. Even in tails we all live through in his book. As my Dad knew
392,2010-12-22T17:00:00,decrease,-0.19,@yelhsaortiz @nikkixdeath @j_tesla RESPECT YOUR ELDERS!!!
393,2010-12-22T17:00:00,decrease,-0.19,"Okay, their tesla coil uses are AWESOME! All the best love scenes should involve Tesla Coils."
394,2010-12-22T17:00:00,decrease,-0.19,Now researching Nikola Tesla in a new light...BRILLIANT!
395,2010-12-22T17:00:00,decrease,-0.19,@nikkixdeath @j_tesla @yelhsaortiz pay attention to me!
396,2010-12-22T17:00:00,decrease,-0.19,"@nikkixdeath @j_tesla @yelhsaortiz yeah: it's moans, grunts and the occasional ""I love you."" I've been saying this since we started!"
397,2010-12-22T17:00:00,decrease,-0.19,A 7 foot cone coil is pictured at the PBS web page that should show up in a seach for Tesla. A trade mark of Tesla as is the flat coil.
398,2010-12-22T17:00:00,decrease,-0.19,At the same Los Alamos salvage Bill Lyne picked up a smaller coil form with writing most probably from Nikola Tesla as in photo in his book.
399,2010-12-22T17:00:00,decrease,-0.19,"Member John entered the Tesla Coils chat room at 11:52:01 CST on Tuesday, December 21st, 2010."
400,2013-11-04T17:00:00,decrease,-0.24,Tesla was a mastermind.
401,2013-11-04T17:00:00,decrease,-0.24,"Elon Musk, chairman of Tesla Motors, says his stock is overvalued - yet it's up almost 5 percent today ahead of earnings Tuesday. Go figure!"
402,2013-11-04T17:00:00,decrease,-0.24,@tesla_maple My face is already in a permanent state of :D!
403,2013-11-04T17:00:00,decrease,-0.24,@Emperor_Tesla well obviously you can tell I chose to fry my brain too 😜
404,2013-11-04T17:00:00,decrease,-0.24,"@tesla_maple I'm at work, but my desk is in the corner and my cube neighbor is behind me, so more-or-less private!"
405,2013-11-04T17:00:00,decrease,-0.24,The Tesla bull keeps running
406,2013-11-04T17:00:00,decrease,-0.24,"@elonmusk @TeslaMotors Reason no. 20 why you should give us a Tesla:You make the Safest Car in the US, we make the Safest Cleaning Chemicals"
407,2013-11-04T17:00:00,decrease,-0.24,@Emperor_Tesla That won't help lol what happens if you have a white face and tan shirt aha
408,2013-11-04T17:00:00,decrease,-0.24,"@tesla_maple OMG, that's amazing. &lt;33 I haven't gotten that far yet, but I *love* everything about it so far!"
409,2013-11-04T17:00:00,decrease,-0.24,@elonmusk @TeslaMotors Reason no. 19 why you should give us a Tesla: What a great way to start the week!  Happy Monday!
410,2013-11-04T17:00:00,decrease,-0.24,"#BestGuess = Of course (?) they'll beat.  It's Tesla, right?"
411,2013-11-04T17:00:00,decrease,-0.24,"RT @MarketUrbanism: Then again, brogrammer transpo – hyperloop for intercity, company buses for commutes, iPhone-hailed Tesla cabs for all …"
412,2013-11-04T17:00:00,decrease,-0.24,Thinking of buying one of those electric cars called Tesla - can some of you on Twitter please send me pros/cons?
413,2013-11-04T17:00:00,decrease,-0.24,I wish my @Tesla would update its clock or let me do it manually. I keep freaking myself out about being late. #firstworldproblems
414,2013-11-04T17:00:00,decrease,-0.24,"""@Emperor_Tesla: ""@_morgaanlee: Fuck. I can't decide between tanning or kush 😏"" dont fry your skin, fry your brain :)"" true dat.  Lol"
415,2013-11-04T17:00:00,decrease,-0.24,@Emperor_Tesla HAHA I LOVEEEEEEE THIS
416,2013-11-04T17:00:00,decrease,-0.24,I want a Tesla.
417,2013-11-04T17:00:00,decrease,-0.24,"RT @Emperor_Tesla: ""@_morgaanlee: Fuck. I can't decide between tanning or kush 😏"" dont fry your skin, fry your brain :)"
418,2013-11-04T17:00:00,decrease,-0.24,"How appropriate. Baby Tesla's first Weird Al song is ""eBay."""
419,2013-11-04T17:00:00,decrease,-0.24,"FYI-When arguing with the power Co. over your exorbitant electricity bill, never admit to owning a Tesla."
420,2013-11-04T17:00:00,decrease,-0.24,@TastethaECSTACY Haha gwe you tesla went to Trame for food!!😳😂😂
421,2013-11-04T17:00:00,decrease,-0.24,@Nik0la__Tesla it sure does. Never thought about it
422,2013-11-04T17:00:00,decrease,-0.24,"@Gracey_gray *tandem yeah..hehe.Forget you say?*ahem*I see.Okay,my illusions of grandeur aside, Tesla &gt; Einstein"
423,2013-11-04T17:00:00,decrease,-0.24,"I have invented charger by Tesla basis - it's charges any 2 battery by ""cold electricity"" in 3-4 hours with spendng around 100 Ma 12 volt"
424,2013-11-04T17:00:00,decrease,-0.24,@Nik0la__Tesla  ronaldinho football greatest thats sky sports documentary u go see am for you tube
425,2013-11-04T17:00:00,decrease,-0.24,"If you want to find the secrets of the universe, think in terms of energy, frequency and vibration."" ~Nikola Tesla"
426,2013-11-04T17:00:00,decrease,-0.24,"@elonmusk Wish you all the best for a good Q3 presentation. Watching your efforts &amp; success over the years makes me so happy. Go Tesla, go!"
427,2013-11-04T17:00:00,decrease,-0.24,@TeslaMotors @RichardDawkins Didn't know Richard Dawkins was into Tesla Cars. :)
428,2013-11-04T17:00:00,decrease,-0.24,chaley a dey watch sky sports in documentary aba am.. nigga changed football @Nik0la__Tesla
429,2013-11-04T17:00:00,decrease,-0.24,"@maxrogo @Forbes Mark, do you have a rough guess at what Tesla pays in $kWh for batteries and what their cycle life is?  Key #s !"
